person_id,affiliation_ru,affiliation_en,start_year,end_year,source_url,note
PERS_11da326d,"СПбГУ, Восточный факультет","SPbU, Faculty of Asian and African Studies",2004,,https://iocs.hse.ru/mirror/pubs/share/864008350.pdf,"Подтвержденная институциональная траектория; городские метки и пропуски в программах не заменяют место работы."
