media_id,media_title,media_url,source_url,current_linkage,workup_status
M001,"Полный текст статьи (Бурман А.Д., 1994)",https://www.orientalstudies.ru/rus/images/pdf/journals/PV_06_1994_36_burman.pdf,https://www.orientalstudies.ru/rus/index.php?Itemid=75&option=com_publications&pub=10297,post-level only,source inventory; presentation/article conversion requires contents parsing
M002,"Полный текст статьи (Невелева С.Л., 2005 / про XXV 2004)",https://www.orientalstudies.ru/rus/images/pdf/PPV_2_3_2005_16_neveleva.pdf,https://www.orientalstudies.ru/rus/index.php?Itemid=118&option=com_publications&pub=2777,post-level only,source inventory; presentation/article conversion requires contents parsing
M003,"Полный текст статьи (Иванов В.П., 2014 / про XXXV 2014)",https://www.orientalstudies.ru/rus/images/pdf/PPV_2_21_2014_16_ivanov.pdf,https://www.orientalstudies.ru/rus/index.php?Itemid=75&option=com_publications&pub=2641,post-level only,source inventory; presentation/article conversion requires contents parsing
M004,"Полный текст статьи (Иванов В.П., 2012 / про XXXIII 2012)",https://www.orientalstudies.ru/rus/images/pdf/PPV_17_2_2012_26_ivanov.pdf,https://www.orientalstudies.ru/rus//index.php?Itemid=&option=com_publications&pub=2519,post-level only,source inventory; presentation/article conversion requires contents parsing
M005,"Аннотация, Содержание (Зографский сборник. Вып. 2)",https://www.orientalstudies.ru/rus/images/pdf/b_vassilkov_co_2011b.pdf,https://www.orientalstudies.ru/rus/index.php?Itemid=75&option=com_publications&pub=1577,post-level only,source inventory; presentation/article conversion requires contents parsing
M006,Аннотация/Оглавление/Thirty Years... (Шабдапракаша. Выпуск I),https://www.orientalstudies.ru/rus/images/pdf/b_vassilkov_co_2011.pdf,https://www.orientalstudies.ru/rus/index.php?Itemid=7&option=com_publications&pub=1525,post-level only,source inventory; presentation/article conversion requires contents parsing
