renou_axis,renou_code,renou_label,year,primary_topic,list_function,message_count,thread_count,author_count
register,karika,Kārikā,1996,General scholarly discussion,general discussion,7,5,6
register,karika,Kārikā,2011,General scholarly discussion,general discussion,2,2,2
register,karika,Kārikā,2015,General scholarly discussion,general discussion,8,1,7
