thread_root_id,thread_subject,year,primary_topic,list_function,thread_length,first_url,renou_states,renou_registers,renou_labels,matched_message_count,match_count,confidence,evidence
026655,Ruefully accepting the strengthening of police.,2002,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2002-February/026659.html,I; IV,katha; upanisad,Classical; Kathā; Upaniṣad; Vedic,2,8,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Katha` using `state_IV`; subject matched `Upanishad` using `register_upanisad`; subject matched `Katha` using `register_katha`; subject matched `Upanishad` using `state_I`; subject matched `Katha` using `state_IV`
026656,eye (gaze) in the Katha Upanishad,2002,Veda and ritual,general discussion,8,https://list.indology.info/pipermail/indology/2002-February/026656.html,I; IV,katha; upanisad,Classical; Kathā; Upaniṣad; Vedic,6,24,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Katha` using `state_IV`; subject matched `Upanishad` using `register_upanisad`; subject matched `Katha` using `register_katha`; subject matched `Upanishad` using `state_I`; subject matched `Katha` using `state_IV`
026771,Modern KAvya,2002,Texts and philology,general discussion,1,https://list.indology.info/pipermail/indology/2002-March/026771.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `KAvya` using `state_IV`; subject matched `KAvya` using `register_kavya`
026963,A New Modern KAvya,2002,Texts and philology,general discussion,1,https://list.indology.info/pipermail/indology/2002-June/026963.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `KAvya` using `state_IV`; subject matched `KAvya` using `register_kavya`
027959,Dandin,2003,General scholarly discussion,general discussion,5,https://list.indology.info/pipermail/indology/2003-November/027961.html,IV,,Classical,4,4,subject_pattern,subject matched `Dandin` using `state_IV`; subject matched `Dandin` using `state_IV`; subject matched `Dandin` using `state_IV`; subject matched `Dandin` using `state_IV`
027962,Dandin,2003,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2003-November/027962.html,IV,,Classical,1,1,subject_pattern,subject matched `Dandin` using `state_IV`
028136,Seminar on Bhasa Plays,2004,Announcements and events,announcement/event,1,https://list.indology.info/pipermail/indology/2004-January/028136.html,IV,natya,Classical; Nāṭya,1,2,subject_pattern,subject matched `Bhasa` using `state_IV`; subject matched `Plays` using `register_natya`
028275,Verse attributed to Kalidasa,2004,General scholarly discussion,philological discussion,3,https://list.indology.info/pipermail/indology/2004-March/028275.html,IV,kavya,Classical; Kāvya,2,4,subject_pattern,subject matched `Kalidasa` using `state_IV`; subject matched `Verse` using `register_kavya`; subject matched `Kalidasa` using `state_IV`; subject matched `Verse` using `register_kavya`
028278,Women,2004,General scholarly discussion,general discussion,12,https://list.indology.info/pipermail/indology/2004-March/028280.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `Kalidasa` using `state_IV`; subject matched `Verse` using `register_kavya`
028317,Verse attributed to Kalidasa,2004,General scholarly discussion,philological discussion,4,https://list.indology.info/pipermail/indology/2004-April/028317.html,IV,kavya,Classical; Kāvya,4,8,subject_pattern,subject matched `Kalidasa` using `state_IV`; subject matched `Verse` using `register_kavya`; subject matched `Kalidasa` using `state_IV`; subject matched `Verse` using `register_kavya`; subject matched `Kalidasa` using `state_IV`; subject matched `Verse` using `register_kavya`
