thread_root_id,thread_subject,year,primary_topic,list_function,thread_length,first_url,renou_states,renou_registers,renou_labels,matched_message_count,match_count,confidence,evidence
000760,Jain commercial life,1993,Buddhism and Jainism,general discussion,1,https://list.indology.info/pipermail/indology/1993-November/000760.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jain` using `state_V`; subject matched `Jain` using `register_jaina`
001063,Vineet Jain's programs to analyse Sanskrit texts.,1994,Buddhism and Jainism,general discussion,3,https://list.indology.info/pipermail/indology/1994-June/001063.html,V,jaina,Buddhist / Jaina; Jaina,3,6,subject_pattern,subject matched `Jain` using `state_V`; subject matched `Jain` using `register_jaina`; subject matched `Jain` using `state_V`; subject matched `Jain` using `register_jaina`; subject matched `Jain` using `state_V`; subject matched `Jain` using `register_jaina`
001976,Abhishekam in ancient Jaina literature,1995,Buddhism and Jainism,general discussion,1,https://list.indology.info/pipermail/indology/1995-February/001976.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jaina` using `state_V`; subject matched `Jaina` using `register_jaina`
002910,Justification for teaching Sanskrit,1995,Teaching and pedagogy,general discussion,2,https://list.indology.info/pipermail/indology/1995-August/002910.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jainism` using `state_V`; subject matched `Jainism` using `register_jaina`
002919,Jainism/Buddhism in Tamilnadu,1995,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/1995-August/002919.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jainism` using `state_V`; subject matched `Jainism` using `register_jaina`
002936,CSX and OS/2,1995,General scholarly discussion,general discussion,20,https://list.indology.info/pipermail/indology/1995-August/002939.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jainism` using `state_V`; subject matched `Jainism` using `register_jaina`
002960,Jainism/Buddhism in Tamilnadu,1995,General scholarly discussion,general discussion,5,https://list.indology.info/pipermail/indology/1995-August/002960.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jainism` using `state_V`; subject matched `Jainism` using `register_jaina`
003160,Memory and IndiaWorld Headlines,1995,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/1995-September/003160.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jainism` using `state_V`; subject matched `Jainism` using `register_jaina`
003276,Q: URL addresses,1995,General scholarly discussion,general discussion,9,https://list.indology.info/pipermail/indology/1995-October/003276.html,V,jaina,Buddhist / Jaina; Jaina,5,10,subject_pattern,subject matched `Jainism` using `state_V`; subject matched `Jainism` using `register_jaina`; subject matched `Jainism` using `state_V`; subject matched `Jainism` using `register_jaina`; subject matched `Jainism` using `state_V`; subject matched `Jainism` using `register_jaina`
003271,Hinduism and Buddhism/Jainism,1995,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/1995-October/003271.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jainism` using `state_V`; subject matched `Jainism` using `register_jaina`
003274,Hinduism and Buddhism/Jainism,1995,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/1995-October/003274.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jainism` using `state_V`; subject matched `Jainism` using `register_jaina`
003273,Hinduism and Buddhism/Jainism,1995,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/1995-October/003273.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jainism` using `state_V`; subject matched `Jainism` using `register_jaina`
003284,Hinduism and Buddhism/Jainism,1995,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/1995-October/003284.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jainism` using `state_V`; subject matched `Jainism` using `register_jaina`
003516,Annual Jain Lectures,1995,Buddhism and Jainism,general discussion,1,https://list.indology.info/pipermail/indology/1995-November/003516.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jain` using `state_V`; subject matched `Jain` using `register_jaina`
003777,"Muslims, was the ""PC"" Card",1995,General scholarly discussion,general discussion,18,https://list.indology.info/pipermail/indology/1995-December/003781.html,V,jaina,Buddhist / Jaina; Jaina,2,4,subject_pattern,subject matched `Jain` using `state_V`; subject matched `Jain` using `register_jaina`; subject matched `Jain` using `state_V`; subject matched `Jain` using `register_jaina`
003925,Jain religion in a scientific perspective (fwd),1996,Buddhism and Jainism,general discussion,1,https://list.indology.info/pipermail/indology/1996-January/003925.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jain` using `state_V`; subject matched `Jain` using `register_jaina`
004070,Misconceptions of Jainism; the Jains of North America (fwd),1996,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/1996-February/004070.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jainism` using `state_V`; subject matched `Jainism` using `register_jaina`
004360,earpieces,1996,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/1996-March/004360.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jaina` using `state_V`; subject matched `Jaina` using `register_jaina`
004459,Conference on Religion in South India,1996,Announcements and events,announcement/event,4,https://list.indology.info/pipermail/indology/1996-March/004459.html,IV; V,jaina; kavya,Buddhist / Jaina; Classical; Jaina; Kāvya,2,4,subject_pattern,subject matched `Jaina` using `state_V`; subject matched `Jaina` using `register_jaina`; subject matched `Kavya` using `state_IV`; subject matched `Kavya` using `register_kavya`
005005,Q: Buddhist/Jain refutation of Hinduism,1996,Buddhism and Jainism,general discussion,1,https://list.indology.info/pipermail/indology/1996-May/005005.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jain` using `state_V`; subject matched `Jain` using `register_jaina`
006948,"beef eating, Jainism",1997,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/1997-February/006948.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jainism` using `state_V`; subject matched `Jainism` using `register_jaina`
006949,beef and Jaina and Buddhist karma,1997,Buddhism and Jainism,general discussion,1,https://list.indology.info/pipermail/indology/1997-February/006949.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jaina` using `state_V`; subject matched `Jaina` using `register_jaina`
006950,"beef eating, Jainism",1997,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/1997-February/006950.html,V,jaina,Buddhist / Jaina; Jaina,1,2,subject_pattern,subject matched `Jainism` using `state_V`; subject matched `Jainism` using `register_jaina`
