thread_root_id,thread_subject,year,primary_topic,list_function,thread_length,first_url,renou_states,renou_registers,renou_labels,matched_message_count,match_count,confidence,evidence
020097,Q: Manu on Pouring Lead in Sudra Ears,2000,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/2000-February/020097.html,,smrti,Smṛti,1,1,subject_pattern,subject matched `Manu` using `register_smrti`
022737,cinnamastaa,2000,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2000-September/022737.html,III,epic; smrti,Epic; Epic & prolongements; Smṛti,2,4,subject_pattern,subject matched `smriti` using `state_III`; subject matched `Manu` using `register_smrti`; subject matched `Mahabharata` using `state_III`; subject matched `Mahabharata` using `register_epic`
022738,Manu-smriti & halakha,2000,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2000-September/022738.html,III,smrti,Epic & prolongements; Smṛti,1,2,subject_pattern,subject matched `smriti` using `state_III`; subject matched `Manu` using `register_smrti`
024801,"The white yajurveda and the black yajurveda,yajnavalkya and yoga",2001,Veda and ritual,general discussion,1,https://list.indology.info/pipermail/indology/2001-January/024801.html,I,smrti; yajus,Smṛti; Vedic; Yajurveda,1,3,subject_pattern,subject matched `yajurveda` using `state_I`; subject matched `yajurveda` using `register_yajus`; subject matched `yajnavalkya` using `register_smrti`
024802,recaka-pUraka-kumbhaka/Yajnavalkya,2001,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2001-January/024802.html,,smrti,Smṛti,1,1,subject_pattern,subject matched `Yajnavalkya` using `register_smrti`
026636,Prague address,2002,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2002-January/026638.html,,smrti,Smṛti,1,1,subject_pattern,subject matched `manu` using `register_smrti`
026637,Prague address,2002,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2002-January/026637.html,,smrti,Smṛti,1,1,subject_pattern,subject matched `manu` using `register_smrti`
026874,Manu,2002,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2002-April/026874.html,,smrti,Smṛti,1,1,subject_pattern,subject matched `Manu` using `register_smrti`
026869,Manu,2002,General scholarly discussion,general discussion,11,https://list.indology.info/pipermail/indology/2002-April/026869.html,,smrti,Smṛti,10,10,subject_pattern,subject matched `Manu` using `register_smrti`; subject matched `Manu` using `register_smrti`; subject matched `Manu` using `register_smrti`; subject matched `Manu` using `register_smrti`; subject matched `Manu` using `register_smrti`; subject matched `Manu` using `register_smrti`
028701,Devanagari,2004,General scholarly discussion,general discussion,21,https://list.indology.info/pipermail/indology/2004-November/028701.html,,smrti,Smṛti,1,1,subject_pattern,subject matched `Manu` using `register_smrti`
028763,"H-ASIA: Disaster at University of Hawaii Manoa, Library Flooded",2004,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2004-November/028763.html,,smrti,Smṛti,1,1,subject_pattern,subject matched `Manu` using `register_smrti`
029257,new EJVS: T. Goto on: Yajnavalkya and Buddhism,2005,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2005-July/029257.html,,smrti,Smṛti,1,1,subject_pattern,subject matched `Yajnavalkya` using `register_smrti`
030698,Bibliography of Hindu Law and Dharmasastra,2007,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2007-April/030698.html,III,smrti,Epic & prolongements; Smṛti,1,2,subject_pattern,subject matched `Dharmasastra` using `state_III`; subject matched `Dharmasastra` using `register_smrti`
032667,Date of Manu,2009,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2009-February/032667.html,,smrti,Smṛti,2,2,subject_pattern,subject matched `Manu` using `register_smrti`; subject matched `Manu` using `register_smrti`
036838,Manu,2012,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2012-July/036838.html,,smrti,Smṛti,1,1,subject_pattern,subject matched `Manu` using `register_smrti`
037966,Dharmasastra quotation on upanayana,2013,General scholarly discussion,general discussion,7,https://list.indology.info/pipermail/indology/2013-June/037966.html,III,smrti,Epic & prolongements; Smṛti,7,14,subject_pattern,subject matched `Dharmasastra` using `state_III`; subject matched `Dharmasastra` using `register_smrti`; subject matched `Dharmasastra` using `state_III`; subject matched `Dharmasastra` using `register_smrti`; subject matched `Dharmasastra` using `state_III`; subject matched `Dharmasastra` using `register_smrti`
038149,Manu Smrti,2013,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2013-July/038149.html,,smrti,Smṛti,1,1,subject_pattern,subject matched `Manu` using `register_smrti`
042287,paribhāṣās in dharmaśāstra?,2015,General scholarly discussion,general discussion,8,https://list.indology.info/pipermail/indology/2015-November/042287.html,III,smrti,Epic & prolongements; Smṛti,7,14,subject_pattern,subject matched `dharmaśāstra` using `state_III`; subject matched `dharmaśāstra` using `register_smrti`; subject matched `dharmaśāstra` using `state_III`; subject matched `dharmaśāstra` using `register_smrti`; subject matched `dharmaśāstra` using `state_III`; subject matched `dharmaśāstra` using `register_smrti`
043104,Apararka's Commentary on Yajnavalkya,2016,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2016-April/043104.html,,bhasya; smrti,Bhāṣya; Smṛti,1,2,subject_pattern,subject matched `Yajnavalkya` using `register_smrti`; subject matched `Commentary` using `register_bhasya`
043105,Apararka's Commentary on Yajnavalkya (Harald Wiese),2016,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2016-April/043105.html,,bhasya; smrti,Bhāṣya; Smṛti,1,2,subject_pattern,subject matched `Yajnavalkya` using `register_smrti`; subject matched `Commentary` using `register_bhasya`
045827,Katyayana Smriti Ed. Bandyopadhyaya,2017,General scholarly discussion,general discussion,6,https://list.indology.info/pipermail/indology/2017-May/045827.html,III,smrti,Epic & prolongements; Smṛti,6,12,subject_pattern,subject matched `Smriti` using `state_III`; subject matched `Smriti` using `register_smrti`; subject matched `Smriti` using `state_III`; subject matched `Smriti` using `register_smrti`; subject matched `Smriti` using `state_III`; subject matched `Smriti` using `register_smrti`
051285,ECSAS panel on Mīmāṃsā and Dharmaśāstra,2019,General scholarly discussion,general discussion,6,https://list.indology.info/pipermail/indology/2019-November/051285.html,III,smrti,Epic & prolongements; Smṛti,1,2,subject_pattern,subject matched `Dharmaśāstra` using `state_III`; subject matched `Dharmaśāstra` using `register_smrti`
054867,Resource Library for Dharmaśāstra Studies,2021,General scholarly discussion,general discussion,6,https://list.indology.info/pipermail/indology/2021-June/054867.html,III,smrti,Epic & prolongements; Smṛti,6,12,subject_pattern,subject matched `Dharmaśāstra` using `state_III`; subject matched `Dharmaśāstra` using `register_smrti`; subject matched `Dharmaśāstra` using `state_III`; subject matched `Dharmaśāstra` using `register_smrti`; subject matched `Dharmaśāstra` using `state_III`; subject matched `Dharmaśāstra` using `register_smrti`
056453,New Texts in the Resource Library for Dharmaśāstra Studies,2022,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2022-July/056453.html,III,smrti,Epic & prolongements; Smṛti,1,2,subject_pattern,subject matched `Dharmaśāstra` using `state_III`; subject matched `Dharmaśāstra` using `register_smrti`
056706,New Text in the Resource Library for Dharmaśāstra Studies,2022,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2022-August/056706.html,III,smrti,Epic & prolongements; Smṛti,1,2,subject_pattern,subject matched `Dharmaśāstra` using `state_III`; subject matched `Dharmaśāstra` using `register_smrti`
058292,Publication Announcement: The Literary Life of Yājñavalkya,2023,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2023-October/058292.html,,smrti,Smṛti,2,2,subject_pattern,subject matched `Yājñavalkya` using `register_smrti`; subject matched `Yājñavalkya` using `register_smrti`
059222,The Literary Life of Yajnavalkya paperback available,2024,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2024-June/059222.html,,smrti,Smṛti,1,1,subject_pattern,subject matched `Yajnavalkya` using `register_smrti`
059537,Yājñavalkya’s Curse,2024,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2024-August/059537.html,,smrti,Smṛti,1,1,subject_pattern,subject matched `Yājñavalkya` using `register_smrti`
