thread_root_id,thread_subject,year,primary_topic,list_function,thread_length,first_url,renou_states,renou_registers,renou_labels,matched_message_count,match_count,confidence,evidence
029917,Story of Sita,2006,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2006-July/029917.html,,katha,Kathā,1,1,subject_pattern,subject matched `Story` using `register_katha`
032726,MithilAyAM tu daghdhAyAm,2009,General scholarly discussion,general discussion,12,https://list.indology.info/pipermail/indology/2009-March/032729.html,,katha,Kathā,3,3,subject_pattern,subject matched `story` using `register_katha`; subject matched `story` using `register_katha`; subject matched `story` using `register_katha`
032732,MithilAyAM tu daghdhAyAm,2009,General scholarly discussion,general discussion,26,https://list.indology.info/pipermail/indology/2009-March/032742.html,,katha,Kathā,1,1,subject_pattern,subject matched `story` using `register_katha`
032786,A pedantic correction (but it's still a good story),2009,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2009-March/032787.html,,katha,Kathā,1,1,subject_pattern,subject matched `story` using `register_katha`
032789,more good stories,2009,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2009-March/032789.html,,katha,Kathā,1,1,subject_pattern,subject matched `stories` using `register_katha`
033979,Buddhist Tales,2010,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2010-February/033981.html,,katha,Kathā,1,1,subject_pattern,subject matched `Tales` using `register_katha`
033980,Buddhist Tales,2010,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2010-February/033980.html,,katha,Kathā,1,1,subject_pattern,subject matched `Tales` using `register_katha`
036060,The 'back-story' of Śakuntalā,2011,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2011-November/036060.html,,katha,Kathā,1,1,subject_pattern,subject matched `story` using `register_katha`
036752,CFP - 2013 AAS: Narrative Lit & Historiography,2012,Announcements and events,announcement/event,1,https://list.indology.info/pipermail/indology/2012-June/036752.html,,katha,Kathā,1,1,subject_pattern,subject matched `Narrative` using `register_katha`
037753,Story from the Purusottamamahatmya?,2013,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2013-April/037753.html,,katha,Kathā,2,2,subject_pattern,subject matched `Story` using `register_katha`; subject matched `Story` using `register_katha`
038944,Public statement from Wendy Doniger,2014,General scholarly discussion,general discussion,26,https://list.indology.info/pipermail/indology/2014-February/038944.html,,katha,Kathā,7,7,subject_pattern,subject matched `Stories` using `register_katha`; subject matched `Stories` using `register_katha`; subject matched `Stories` using `register_katha`; subject matched `Stories` using `register_katha`; subject matched `Stories` using `register_katha`; subject matched `Stories` using `register_katha`
039830,"Ananya Vajpeyi's ""The story of my Sanskrit""",2014,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2014-August/039830.html,,katha,Kathā,1,1,subject_pattern,subject matched `story` using `register_katha`
041484,Developing story on alleged plagiarism by Rajiv Malhotra,2015,General scholarly discussion,general discussion,9,https://list.indology.info/pipermail/indology/2015-July/041484.html,,katha,Kathā,9,9,subject_pattern,subject matched `story` using `register_katha`; subject matched `story` using `register_katha`; subject matched `story` using `register_katha`; subject matched `story` using `register_katha`; subject matched `story` using `register_katha`; subject matched `story` using `register_katha`
042279,An Ancient Jain Tale for the Historians at ICHR,2015,Buddhism and Jainism,general discussion,1,https://list.indology.info/pipermail/indology/2015-November/042279.html,V,jaina; katha,Buddhist / Jaina; Jaina; Kathā,1,3,subject_pattern,subject matched `Jain` using `state_V`; subject matched `Tale` using `register_katha`; subject matched `Jain` using `register_jaina`
043054,Another round in the California textbook story,2016,Teaching and pedagogy,general discussion,8,https://list.indology.info/pipermail/indology/2016-April/043054.html,,katha,Kathā,8,8,subject_pattern,subject matched `story` using `register_katha`; subject matched `story` using `register_katha`; subject matched `story` using `register_katha`; subject matched `story` using `register_katha`; subject matched `story` using `register_katha`; subject matched `story` using `register_katha`
043246,Another round in the California textbook story,2016,Teaching and pedagogy,general discussion,1,https://list.indology.info/pipermail/indology/2016-May/043246.html,,katha,Kathā,1,1,subject_pattern,subject matched `story` using `register_katha`
044125,Story in South Asian Literature?,2016,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2016-September/044125.html,,katha,Kathā,1,1,subject_pattern,subject matched `Story` using `register_katha`
044831,New publication: “Chitranaishadham: The picturesque tale of King Nala”,2016,History and culture,announcement/event,1,https://list.indology.info/pipermail/indology/2016-December/044831.html,,katha,Kathā,1,1,subject_pattern,subject matched `tale` using `register_katha`
045204,"New book: Shared Characters in Jain, Buddhist and Hindu Narrative",2017,Buddhism and Jainism,general discussion,1,https://list.indology.info/pipermail/indology/2017-January/045204.html,V,jaina; katha,Buddhist / Jaina; Jaina; Kathā,1,3,subject_pattern,subject matched `Jain` using `state_V`; subject matched `Narrative` using `register_katha`; subject matched `Jain` using `register_jaina`
046923,Stories within stories in the Mahābhārata,2017,Texts and philology,general discussion,5,https://list.indology.info/pipermail/indology/2017-November/046923.html,III,epic; katha,Epic; Epic & prolongements; Kathā,3,9,subject_pattern,subject matched `Mahābhārata` using `state_III`; subject matched `Mahābhārata` using `register_epic`; subject matched `Stories` using `register_katha`; subject matched `Mahābhārata` using `state_III`; subject matched `Mahābhārata` using `register_epic`; subject matched `Stories` using `register_katha`
047430,Mahabharata story/episode index,2018,Texts and philology,general discussion,2,https://list.indology.info/pipermail/indology/2018-March/047430.html,III,epic; katha,Epic; Epic & prolongements; Kathā,2,6,subject_pattern,subject matched `Mahabharata` using `state_III`; subject matched `Mahabharata` using `register_epic`; subject matched `story` using `register_katha`; subject matched `Mahabharata` using `state_III`; subject matched `Mahabharata` using `register_epic`; subject matched `story` using `register_katha`
048990,Jataka tales,2018,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2018-December/048990.html,,katha,Kathā,1,1,subject_pattern,subject matched `tales` using `register_katha`
049251,""" Story of my Sanskrit"" at BVP conference",2019,Announcements and events,announcement/event,2,https://list.indology.info/pipermail/indology/2019-February/049251.html,,katha,Kathā,2,2,subject_pattern,subject matched `Story` using `register_katha`; subject matched `Story` using `register_katha`
049340,The Story of Sanskrit (for Women and Non-Brahmins),2019,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2019-February/049340.html,,katha,Kathā,3,3,subject_pattern,subject matched `Story` using `register_katha`; subject matched `Story` using `register_katha`; subject matched `Story` using `register_katha`
049874,The Story of Sanskrit (for Women and Non-Brahmins),2019,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2019-April/049874.html,,katha,Kathā,1,1,subject_pattern,subject matched `Story` using `register_katha`
