thread_root_id,thread_subject,year,primary_topic,list_function,thread_length,first_url,renou_states,renou_registers,renou_labels,matched_message_count,match_count,confidence,evidence
012387,literature on commentarial style,1998,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/1998-May/012387.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `commentarial` using `register_bhasya`
012389,South India geography,1998,History and culture,general discussion,53,https://list.indology.info/pipermail/indology/1998-May/012389.html,V,bhasya; epig; jaina,Bhāṣya; Buddhist / Jaina; Epigraphic; Jaina,5,6,subject_pattern,subject matched `commentarial` using `register_bhasya`; subject matched `Inscriptions` using `register_epig`; subject matched `Jain` using `state_V`; subject matched `Jain` using `register_jaina`; subject matched `Inscriptions` using `register_epig`; subject matched `Inscriptions` using `register_epig`
012403,A question on Jain temples,1998,Buddhism and Jainism,identification/help request,6,https://list.indology.info/pipermail/indology/1998-May/012403.html,V,bhasya; jaina,Bhāṣya; Buddhist / Jaina; Jaina,3,5,subject_pattern,subject matched `Jain` using `state_V`; subject matched `Jain` using `register_jaina`; subject matched `commentarial` using `register_bhasya`; subject matched `Jain` using `state_V`; subject matched `Jain` using `register_jaina`
012612,sarasvatI (etymology),1998,General scholarly discussion,philological discussion,18,https://list.indology.info/pipermail/indology/1998-June/012612.html,,bhasya; rgveda,Bhāṣya; Ṛgveda,3,3,subject_pattern,subject matched `commentarial` using `register_bhasya`; subject matched `RV` using `register_rgveda`; subject matched `RV` using `register_rgveda`
012622,literature on commentarial style,1998,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/1998-June/012622.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `commentarial` using `register_bhasya`
013419,tanuu' and Shankara,1998,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/1998-August/013419.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Shankara` using `register_bhasya`
014994,Too Many Postings?,1999,General scholarly discussion,general discussion,34,https://list.indology.info/pipermail/indology/1999-January/014994.html,II,bhasya; epig; tantra; vyakarana,Bhāṣya; Epigraphic; Pāṇinian; Tantra; Vyākaraṇa,5,6,subject_pattern,subject matched `Panini` using `state_II`; subject matched `Panini` using `register_vyakarana`; subject matched `SAyaNa` using `register_bhasya`; subject matched `inscription` using `register_epig`; subject matched `Tantrism` using `register_tantra`; subject matched `SAyaNa` using `register_bhasya`
015173,SAyaNa & MAdhava,1999,General scholarly discussion,general discussion,12,https://list.indology.info/pipermail/indology/1999-January/015173.html,II,bhasya; tantra; vyakarana,Bhāṣya; Pāṇinian; Tantra; Vyākaraṇa,3,4,subject_pattern,subject matched `SAyaNa` using `register_bhasya`; subject matched `Tantrism` using `register_tantra`; subject matched `Panini` using `state_II`; subject matched `Panini` using `register_vyakarana`
017004,Sanskrit drama,1999,General scholarly discussion,general discussion,8,https://list.indology.info/pipermail/indology/1999-May/017004.html,I; IV,bhasya; natya; rgveda,Bhāṣya; Classical; Nāṭya; Vedic; Ṛgveda,5,7,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `Vedic` using `state_I`; subject matched `Rigveda` using `state_I`; subject matched `Rigveda` using `register_rgveda`; subject matched `RV` using `register_rgveda`
017105,varna and jati,1999,General scholarly discussion,general discussion,20,https://list.indology.info/pipermail/indology/1999-May/017105.html,I; III; V,bauddha; bhasya; purana; rgveda,Bauddha; Bhāṣya; Buddhist / Jaina; Epic & prolongements; Purāṇa; Vedic; Ṛgveda,4,7,subject_pattern,subject matched `Rigveda` using `state_I`; subject matched `Rigveda` using `register_rgveda`; subject matched `TheravAda` using `state_V`; subject matched `TheravAda` using `register_bauddha`; subject matched `Purana` using `state_III`; subject matched `Purana` using `register_purana`
019608,Sankara's portrait,1999,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/1999-December/019608.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Shankara` using `register_bhasya`
020322,ICHR controversey,2000,General scholarly discussion,general discussion,23,https://list.indology.info/pipermail/indology/2000-March/020322.html,I,bhasya,Bhāṣya; Vedic,2,2,subject_pattern,subject matched `veda` using `state_I`; subject matched `bhASya` using `register_bhasya`
020344,Robert Goldman's address,2000,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2000-March/020344.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `bhASya` using `register_bhasya`
020361,bhASya definition,2000,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2000-March/020361.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `bhASya` using `register_bhasya`
021226,Publications on law,2000,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2000-May/021226.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `commentary` using `register_bhasya`
021755,Commentarial style,2000,General scholarly discussion,general discussion,8,https://list.indology.info/pipermail/indology/2000-July/021755.html,,bhasya,Bhāṣya,2,2,subject_pattern,subject matched `Commentarial` using `register_bhasya`; subject matched `Commentarial` using `register_bhasya`
021750,Commentarial style,2000,General scholarly discussion,general discussion,22,https://list.indology.info/pipermail/indology/2000-July/021759.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Commentarial` using `register_bhasya`
021764,Request for 2 addresses,2000,Bibliographic requests,general discussion,2,https://list.indology.info/pipermail/indology/2000-July/021774.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Commentarial` using `register_bhasya`
021906,Sankara's commentary on Chandogya Upanishad,2000,Veda and ritual,philological discussion,1,https://list.indology.info/pipermail/indology/2000-July/021906.html,I,bhasya; upanisad,Bhāṣya; Upaniṣad; Vedic,1,3,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Chandogya` using `register_upanisad`; subject matched `commentary` using `register_bhasya`
022379,Hindu names for Kashmiri Muslims (Was: Nehru-Gandhi dynasty),2000,History and culture,general discussion,12,https://list.indology.info/pipermail/indology/2000-August/022379.html,III,bhasya,Bhāṣya; Epic & prolongements,2,2,subject_pattern,subject matched `Shankara` using `register_bhasya`; subject matched `Bhagavadgita` using `state_III`
022406,Locutions,2000,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/2000-August/022406.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Shankara` using `register_bhasya`
022418,Hinduism and Colonialism,2000,General scholarly discussion,general discussion,5,https://list.indology.info/pipermail/indology/2000-August/022418.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Shankara` using `register_bhasya`
022420,Nationalisms and Hollywood,2000,General scholarly discussion,general discussion,6,https://list.indology.info/pipermail/indology/2000-August/022420.html,,bhasya,Bhāṣya,2,2,subject_pattern,subject matched `Shankara` using `register_bhasya`; subject matched `Shankara` using `register_bhasya`
022432,Hinduism and Colonialism,2000,General scholarly discussion,general discussion,14,https://list.indology.info/pipermail/indology/2000-August/022432.html,V,bauddha; bhasya,Bauddha; Bhāṣya; Buddhist / Jaina,4,5,subject_pattern,subject matched `Shankara` using `register_bhasya`; subject matched `Shankara` using `register_bhasya`; subject matched `Theravada` using `state_V`; subject matched `Theravada` using `register_bauddha`; subject matched `Shankara` using `register_bhasya`
022439,etymology of the word devalaka,2000,General scholarly discussion,philological discussion,15,https://list.indology.info/pipermail/indology/2000-August/022439.html,,bhasya,Bhāṣya,3,3,subject_pattern,subject matched `Shankara` using `register_bhasya`; subject matched `Shankara` using `register_bhasya`; subject matched `Shankara` using `register_bhasya`
022469,Kanchi Shankara Mutt,2000,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2000-August/022469.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Shankara` using `register_bhasya`
022476,Kanchi Shankara Mutt,2000,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2000-August/022476.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Shankara` using `register_bhasya`
022482,Kanchi Shankara Mutt,2000,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2000-August/022482.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Shankara` using `register_bhasya`
022490,Kanchi Shankara Mutt,2000,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2000-August/022490.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Shankara` using `register_bhasya`
022498,Kanchi Shankara Mutt,2000,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2000-August/022498.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Shankara` using `register_bhasya`
022584,kanchi Shankara Mutt,2000,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2000-September/022584.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Shankara` using `register_bhasya`
022591,SV: Urdu/hindi,2000,General scholarly discussion,general discussion,24,https://list.indology.info/pipermail/indology/2000-September/022591.html,III,bhasya; kavya; purana; rgveda,Bhāṣya; Epic & prolongements; Kāvya; Purāṇa; Ṛgveda,4,5,subject_pattern,subject matched `verse` using `register_kavya`; subject matched `Shankara` using `register_bhasya`; subject matched `Purana` using `state_III`; subject matched `Purana` using `register_purana`; subject matched `RV` using `register_rgveda`
024362,Violence in Indian historical process,2000,History and culture,general discussion,18,https://list.indology.info/pipermail/indology/2000-December/024367.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `sAyaNa` using `register_bhasya`
025171,Cakra-varti Rajah,2001,General scholarly discussion,general discussion,9,https://list.indology.info/pipermail/indology/2001-February/025171.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Shankara` using `register_bhasya`
025234,New interpretation of Yoga Suutra,2001,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2001-February/025234.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Shankara` using `register_bhasya`
026475,Bhaagavata-puraa.na commentary MS,2001,Manuscripts and epigraphy,philological discussion,8,https://list.indology.info/pipermail/indology/2001-December/026475.html,,bhasya; epig,Bhāṣya; Epigraphic,6,6,subject_pattern,subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`; subject matched `epigraphy` using `register_epig`
026483,Bhaagavata-puraa.na commentary MS,2001,Manuscripts and epigraphy,philological discussion,1,https://list.indology.info/pipermail/indology/2001-December/026483.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `commentary` using `register_bhasya`
026498,Orissa,2001,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2001-December/026500.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `commentary` using `register_bhasya`
026506,Bhaagavata-puraa.na commentary MS,2001,Manuscripts and epigraphy,philological discussion,1,https://list.indology.info/pipermail/indology/2001-December/026506.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `commentary` using `register_bhasya`
027784,Raghuva.m/sa commentary,2003,Texts and philology,philological discussion,2,https://list.indology.info/pipermail/indology/2003-July/027785.html,,bhasya,Bhāṣya,2,2,subject_pattern,subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`
027988,mummification in India,2003,History and culture,general discussion,2,https://list.indology.info/pipermail/indology/2003-November/027990.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Bhasya` using `register_bhasya`
028467,BhG bhasya 2ndary sources,2004,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2004-July/028467.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `bhasya` using `register_bhasya`
028468,BhG bhasya 2ndary sources,2004,General scholarly discussion,general discussion,7,https://list.indology.info/pipermail/indology/2004-July/028468.html,III,bhasya; epic,Bhāṣya; Epic; Epic & prolongements,4,5,subject_pattern,subject matched `bhasya` using `register_bhasya`; subject matched `bhasya` using `register_bhasya`; subject matched `bhasya` using `register_bhasya`; subject matched `MBh` using `state_III`; subject matched `MBh` using `register_epic`
028474,BhG bhasya 2ndary sources,2004,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2004-July/028474.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `bhasya` using `register_bhasya`
028475,BhG bhasya 2ndary sources,2004,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2004-July/028475.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `bhasya` using `register_bhasya`
028482,BhG bhasya 2ndary sources,2004,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2004-July/028482.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `bhasya` using `register_bhasya`
030098,Teatise on commentary tradition,2006,Texts and philology,philological discussion,2,https://list.indology.info/pipermail/indology/2006-October/030098.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `commentary` using `register_bhasya`
031664,Mahabhasya now available in Intratext version,2008,General scholarly discussion,general discussion,16,https://list.indology.info/pipermail/indology/2008-May/031664.html,II,bhasya,Bhāṣya; Pāṇinian,14,14,subject_pattern,subject matched `Mahabhasya` using `state_II`; subject matched `commentary` using `register_bhasya`; subject matched `Mahabhasya` using `state_II`; subject matched `Mahabhasya` using `state_II`; subject matched `Mahabhasya` using `state_II`; subject matched `Mahabhasya` using `state_II`
031762,translations of Prasastapada Bhashya with Commentary Nyayakandali of Sridhara,2008,Texts and philology,philological discussion,3,https://list.indology.info/pipermail/indology/2008-June/031762.html,,bhasya,Bhāṣya,3,3,subject_pattern,subject matched `Commentary` using `register_bhasya`; subject matched `Commentary` using `register_bhasya`; subject matched `Commentary` using `register_bhasya`
032691,Tibetan text of the Kasyapaparivarta commentary (data)?,2009,Texts and philology,philological discussion,5,https://list.indology.info/pipermail/indology/2009-February/032696.html,,bhasya,Bhāṣya,3,3,subject_pattern,subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`
032692,signature verses and cikacika?,2009,General scholarly discussion,general discussion,8,https://list.indology.info/pipermail/indology/2009-February/032698.html,,bhasya,Bhāṣya,2,2,subject_pattern,subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`
033940,sa.wikipedia.org,2010,General scholarly discussion,general discussion,8,https://list.indology.info/pipermail/indology/2010-February/033940.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `bhasya` using `register_bhasya`
034276,Rig- sayana bhasya etext,2010,Digital resources and tools,digital resource/tool,1,https://list.indology.info/pipermail/indology/2010-April/034276.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `sayana` using `register_bhasya`
034391,ramanuja gita bhasya,2010,Texts and philology,general discussion,2,https://list.indology.info/pipermail/indology/2010-May/034392.html,III,bhasya,Bhāṣya; Epic & prolongements,2,4,subject_pattern,subject matched `gita` using `state_III`; subject matched `bhasya` using `register_bhasya`; subject matched `gita` using `state_III`; subject matched `bhasya` using `register_bhasya`
034595,Arthasastra Commentary,2010,Texts and philology,philological discussion,3,https://list.indology.info/pipermail/indology/2010-July/034596.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Commentary` using `register_bhasya`
034594,"Yogic Perception, Meditation and Altered States of Consciouness - book now online",2010,Digital resources and tools,digital resource/tool,3,https://list.indology.info/pipermail/indology/2010-July/034594.html,,bhasya,Bhāṣya,2,2,subject_pattern,subject matched `Commentary` using `register_bhasya`; subject matched `Commentary` using `register_bhasya`
035844,"Marathi verse tIkA on ZukASTaka, ascribed to Jnanadeva",2011,General scholarly discussion,philological discussion,1,https://list.indology.info/pipermail/indology/2011-September/035844.html,,bhasya; kavya,Bhāṣya; Kāvya,1,2,subject_pattern,subject matched `tIkA` using `register_bhasya`; subject matched `verse` using `register_kavya`
036369,R. S. Bhattacharya on commentarial writing,2012,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2012-February/036369.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `commentarial` using `register_bhasya`
036371,R. S. Bhattacharya on commentarial writing,2012,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2012-February/036371.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `commentarial` using `register_bhasya`
036991,Amarakosa commentary,2012,Texts and philology,philological discussion,2,https://list.indology.info/pipermail/indology/2012-September/036991.html,,bhasya,Bhāṣya,2,2,subject_pattern,subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`
037111,AW: Amarakosa commentary,2012,Texts and philology,philological discussion,3,https://list.indology.info/pipermail/indology/2012-October/037111.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `commentary` using `register_bhasya`
037112,Amarakosa commentary --- correction of address,2012,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2012-October/037112.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `commentary` using `register_bhasya`
037919,PDF of English Translation of the Nyāyasūtra and Bhāṣya,2013,Bibliographic requests,bibliographic request,3,https://list.indology.info/pipermail/indology/2013-May/037919.html,,bhasya,Bhāṣya,3,3,subject_pattern,subject matched `Bhāṣya` using `register_bhasya`; subject matched `Bhāṣya` using `register_bhasya`; subject matched `Bhāṣya` using `register_bhasya`
038452,Sukumāra's Kṛṣṇavilāsa with Rāmapāṇivāda's Vilāsinī commentary,2013,Texts and philology,philological discussion,3,https://list.indology.info/pipermail/indology/2013-October/038452.html,,bhasya,Bhāṣya,3,3,subject_pattern,subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`
038689,search for a commentary on the Gadyatraya,2013,Texts and philology,philological discussion,2,https://list.indology.info/pipermail/indology/2013-December/038689.html,,bhasya,Bhāṣya,2,2,subject_pattern,subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`
039073,"South Indian Inscriptions, Vol. 5, No. 645 and the commentary on Patiṟṟuppattu 43",2014,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2014-February/039073.html,,bhasya; epig,Bhāṣya; Epigraphic,1,2,subject_pattern,subject matched `commentary` using `register_bhasya`; subject matched `Inscriptions` using `register_epig`
039263,Ragunātha-śarmā's Vākya-kāṇḍa commentary,2014,Texts and philology,philological discussion,2,https://list.indology.info/pipermail/indology/2014-April/039263.html,,bhasya,Bhāṣya,2,2,subject_pattern,subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`
039635,Yaśodhara's Jayamaṅgalā commentary on the Kāmasūtra,2014,Texts and philology,philological discussion,7,https://list.indology.info/pipermail/indology/2014-July/039635.html,,bhasya,Bhāṣya,7,7,subject_pattern,subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`
040052,PDF of Samkhya-sutra-vrtti?,2014,Bibliographic requests,bibliographic request,2,https://list.indology.info/pipermail/indology/2014-October/040052.html,,bhasya; sutra,Bhāṣya; Sūtra,2,4,subject_pattern,subject matched `sutra` using `register_sutra`; subject matched `vrtti` using `register_bhasya`; subject matched `sutra` using `register_sutra`; subject matched `vrtti` using `register_bhasya`
040119,Pauṣkara Āgama (Jñānapāda) with the Bhāṣya of Umāpati Śivācārya (in Grantha script),2014,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2014-October/040119.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Bhāṣya` using `register_bhasya`
040155,Commentary to the Majjhimanikaya,2014,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2014-October/040155.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Commentary` using `register_bhasya`
040227,References to Critics of Sankara's Gita Commentary,2014,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2014-November/040227.html,III,bhasya,Bhāṣya; Epic & prolongements,1,2,subject_pattern,subject matched `Gita` using `state_III`; subject matched `Commentary` using `register_bhasya`
040755,The definition of vārttika as a type of commentary,2015,Texts and philology,philological discussion,3,https://list.indology.info/pipermail/indology/2015-February/040755.html,,bhasya,Bhāṣya,3,3,subject_pattern,subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`; subject matched `commentary` using `register_bhasya`
040998,Vidyullata commentary on Meghaduta,2015,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2015-April/040998.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `commentary` using `register_bhasya`
041003,Vidyullata commentary,2015,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2015-April/041003.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `commentary` using `register_bhasya`
041221,Rigveda commentary,2015,Veda and ritual,philological discussion,1,https://list.indology.info/pipermail/indology/2015-June/041221.html,I,bhasya; rgveda,Bhāṣya; Vedic; Ṛgveda,1,3,subject_pattern,subject matched `Rigveda` using `state_I`; subject matched `Rigveda` using `register_rgveda`; subject matched `commentary` using `register_bhasya`
041396,Jyotishkarandaka with Sanskrit Commentary available at DLI,2015,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2015-June/041396.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `Commentary` using `register_bhasya`
041669,new commentary on Pārthasārathi Miśra,2015,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2015-July/041669.html,,bhasya,Bhāṣya,1,1,subject_pattern,subject matched `commentary` using `register_bhasya`
042853,Taittiriya Aranyaka with Bhaskara Misra's commentary,2016,Veda and ritual,philological discussion,3,https://list.indology.info/pipermail/indology/2016-March/042853.html,I,bhasya; brahmana,Bhāṣya; Brāhmaṇa; Vedic,3,9,subject_pattern,subject matched `Aranyaka` using `state_I`; subject matched `Taittiriya` using `register_brahmana`; subject matched `commentary` using `register_bhasya`; subject matched `Aranyaka` using `state_I`; subject matched `Taittiriya` using `register_brahmana`; subject matched `commentary` using `register_bhasya`
