thread_root_id,thread_subject,year,primary_topic,list_function,thread_length,first_url,renou_states,renou_registers,renou_labels,matched_message_count,match_count,confidence,evidence
017993,bRhadAranyaka,1999,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/1999-July/017993.html,,upanisad,Upaniṣad,3,3,subject_pattern,subject matched `bRhadAranyaka` using `register_upanisad`; subject matched `bRhadAranyaka` using `register_upanisad`; subject matched `bRhadAranyaka` using `register_upanisad`
018085,bRhadAranyaka,1999,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/1999-August/018085.html,,upanisad,Upaniṣad,1,1,subject_pattern,subject matched `bRhadAranyaka` using `register_upanisad`
021906,Sankara's commentary on Chandogya Upanishad,2000,Veda and ritual,philological discussion,1,https://list.indology.info/pipermail/indology/2000-July/021906.html,I,bhasya; upanisad,Bhāṣya; Upaniṣad; Vedic,1,3,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Chandogya` using `register_upanisad`; subject matched `commentary` using `register_bhasya`
026355,Parmenides and the Chandogya,2001,General scholarly discussion,general discussion,5,https://list.indology.info/pipermail/indology/2001-September/026357.html,,upanisad,Upaniṣad,4,4,subject_pattern,subject matched `Chandogya` using `register_upanisad`; subject matched `Chandogya` using `register_upanisad`; subject matched `Chandogya` using `register_upanisad`; subject matched `Chandogya` using `register_upanisad`
026356,Parmenides and the Chandogya,2001,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2001-September/026356.html,,upanisad,Upaniṣad,1,1,subject_pattern,subject matched `Chandogya` using `register_upanisad`
026655,Ruefully accepting the strengthening of police.,2002,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2002-February/026659.html,I; IV,katha; upanisad,Classical; Kathā; Upaniṣad; Vedic,2,8,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Katha` using `state_IV`; subject matched `Upanishad` using `register_upanisad`; subject matched `Katha` using `register_katha`; subject matched `Upanishad` using `state_I`; subject matched `Katha` using `state_IV`
026656,eye (gaze) in the Katha Upanishad,2002,Veda and ritual,general discussion,8,https://list.indology.info/pipermail/indology/2002-February/026656.html,I; IV,katha; upanisad,Classical; Kathā; Upaniṣad; Vedic,6,24,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Katha` using `state_IV`; subject matched `Upanishad` using `register_upanisad`; subject matched `Katha` using `register_katha`; subject matched `Upanishad` using `state_I`; subject matched `Katha` using `state_IV`
028026,Jacob--the same Col. who brought you the Upanishad index,2003,Veda and ritual,general discussion,1,https://list.indology.info/pipermail/indology/2003-December/028026.html,I,upanisad,Upaniṣad; Vedic,1,2,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`
038496,Rāmānandī-s and Yoga Upaniṣad-s,2013,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2013-October/038496.html,I,upanisad,Upaniṣad; Vedic,3,6,subject_pattern,subject matched `Upaniṣad` using `state_I`; subject matched `Upaniṣad` using `register_upanisad`; subject matched `Upaniṣad` using `state_I`; subject matched `Upaniṣad` using `register_upanisad`; subject matched `Upaniṣad` using `state_I`; subject matched `Upaniṣad` using `register_upanisad`
042308,Garbha-upanisad & Sariraka-upanisad,2015,Veda and ritual,general discussion,5,https://list.indology.info/pipermail/indology/2015-November/042308.html,I,upanisad,Upaniṣad; Vedic,5,10,subject_pattern,subject matched `upanisad` using `state_I`; subject matched `upanisad` using `register_upanisad`; subject matched `upanisad` using `state_I`; subject matched `upanisad` using `register_upanisad`; subject matched `upanisad` using `state_I`; subject matched `upanisad` using `register_upanisad`
042473,date of Paingala Upanishad?,2015,Veda and ritual,general discussion,1,https://list.indology.info/pipermail/indology/2015-December/042473.html,I,upanisad,Upaniṣad; Vedic,1,2,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`
043326,Authenticity of the Vastusutra Upanishad,2016,Veda and ritual,general discussion,3,https://list.indology.info/pipermail/indology/2016-May/043326.html,I,upanisad,Upaniṣad; Vedic,3,6,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`; subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`; subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`
043335,Authenticity of the Vastusutra Upanishad (HdGoswami) and (Dipak Bhattacharya),2016,Veda and ritual,general discussion,2,https://list.indology.info/pipermail/indology/2016-May/043335.html,I,upanisad,Upaniṣad; Vedic,2,4,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`; subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`
043364,Bṛhadāraṇyaka Upaniṣad: 6.4.13.20-22,2016,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2016-May/043364.html,I,upanisad,Upaniṣad; Vedic,1,2,subject_pattern,subject matched `Upaniṣad` using `state_I`; subject matched `Bṛhadāraṇyaka` using `register_upanisad`
047693,Chandogya Brahmana,2018,Veda and ritual,general discussion,2,https://list.indology.info/pipermail/indology/2018-May/047693.html,I,brahmana; upanisad,Brāhmaṇa; Upaniṣad; Vedic,2,6,subject_pattern,subject matched `Brahmana` using `state_I`; subject matched `Brahmana` using `register_brahmana`; subject matched `Chandogya` using `register_upanisad`; subject matched `Brahmana` using `state_I`; subject matched `Brahmana` using `register_brahmana`; subject matched `Chandogya` using `register_upanisad`
048588,New research on dating Brhadaranyaka,2018,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2018-October/048588.html,,upanisad,Upaniṣad,3,3,subject_pattern,subject matched `Brhadaranyaka` using `register_upanisad`; subject matched `Brhadaranyaka` using `register_upanisad`; subject matched `Brhadaranyaka` using `register_upanisad`
048620,Dating of the Brhadaranyaka Upanishad,2018,Veda and ritual,general discussion,4,https://list.indology.info/pipermail/indology/2018-October/048620.html,I,upanisad,Upaniṣad; Vedic,4,8,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Brhadaranyaka` using `register_upanisad`; subject matched `Upanishad` using `state_I`; subject matched `Brhadaranyaka` using `register_upanisad`; subject matched `Upanishad` using `state_I`; subject matched `Brhadaranyaka` using `register_upanisad`
048721,Dating of the Brhadaranyaka Upanishad,2018,Veda and ritual,general discussion,2,https://list.indology.info/pipermail/indology/2018-November/048721.html,I,upanisad,Upaniṣad; Vedic,2,4,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Brhadaranyaka` using `register_upanisad`; subject matched `Upanishad` using `state_I`; subject matched `Brhadaranyaka` using `register_upanisad`
053087,The honey-doctrine of Brhadaranyaka Upanisad,2020,Veda and ritual,general discussion,1,https://list.indology.info/pipermail/indology/2020-August/053087.html,I,upanisad,Upaniṣad; Vedic,1,2,subject_pattern,subject matched `Upanisad` using `state_I`; subject matched `Brhadaranyaka` using `register_upanisad`
053523,Mundaka Upanishad,2020,Veda and ritual,general discussion,3,https://list.indology.info/pipermail/indology/2020-October/053523.html,I,upanisad,Upaniṣad; Vedic,3,6,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`; subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`; subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`
054996,Taittirīya Upaniṣad,2021,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2021-July/054996.html,I,brahmana; upanisad,Brāhmaṇa; Upaniṣad; Vedic,1,3,subject_pattern,subject matched `Upaniṣad` using `state_I`; subject matched `Taittirīya` using `register_brahmana`; subject matched `Upaniṣad` using `register_upanisad`
055853,Upanishad qoute,2022,Veda and ritual,general discussion,3,https://list.indology.info/pipermail/indology/2022-February/055853.html,I,upanisad,Upaniṣad; Vedic,3,6,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`; subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`; subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`
055884,Śaṅkara's Upaniṣad quotations,2022,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2022-March/055884.html,I,bhasya; upanisad,Bhāṣya; Upaniṣad; Vedic,1,3,subject_pattern,subject matched `Upaniṣad` using `state_I`; subject matched `Upaniṣad` using `register_upanisad`; subject matched `Śaṅkara` using `register_bhasya`
057249,van Buitenen Maitrayaniya Upanishad,2023,Veda and ritual,general discussion,4,https://list.indology.info/pipermail/indology/2023-February/057249.html,I,upanisad,Upaniṣad; Vedic,4,8,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`; subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`; subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`
057255,van Buitenen Maitrayaniya Upanishad,2023,Veda and ritual,general discussion,1,https://list.indology.info/pipermail/indology/2023-February/057255.html,I,upanisad,Upaniṣad; Vedic,1,2,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`
058783,seeking digitally-searchable Maitrī Upaniṣad,2024,Bibliographic requests,identification/help request,10,https://list.indology.info/pipermail/indology/2024-February/058783.html,I,upanisad,Upaniṣad; Vedic,10,20,subject_pattern,subject matched `Upaniṣad` using `state_I`; subject matched `Upaniṣad` using `register_upanisad`; subject matched `Upaniṣad` using `state_I`; subject matched `Upaniṣad` using `register_upanisad`; subject matched `Upaniṣad` using `state_I`; subject matched `Upaniṣad` using `register_upanisad`
059451,Kaṭha-Upaniṣad | New Publication,2024,General scholarly discussion,announcement/event,2,https://list.indology.info/pipermail/indology/2024-July/059451.html,I,upanisad,Upaniṣad; Vedic,1,2,subject_pattern,subject matched `Upaniṣad` using `state_I`; subject matched `Upaniṣad` using `register_upanisad`
059452,Voix et échos du roman-poème en prakrit,2024,Buddhism and Jainism,general discussion,3,https://list.indology.info/pipermail/indology/2024-July/059452.html,I; V,upanisad,Buddhist / Jaina; Upaniṣad; Vedic,3,5,subject_pattern,subject matched `prakrit` using `state_V`; subject matched `Upaniṣad` using `state_I`; subject matched `Upaniṣad` using `register_upanisad`; subject matched `Upaniṣad` using `state_I`; subject matched `Upaniṣad` using `register_upanisad`
060017,Abbreviations in NGMCP catalogue entries.,2025,Manuscripts and epigraphy,general discussion,14,https://list.indology.info/pipermail/indology/2025-January/060017.html,I,upanisad,Upaniṣad; Vedic,1,2,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`
060073,New book,2025,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2025-January/060073.html,I,upanisad,Upaniṣad; Vedic,1,2,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`
060075,Abbreviations in NGMCP catalogue entries.,2025,Manuscripts and epigraphy,general discussion,7,https://list.indology.info/pipermail/indology/2025-January/060075.html,I,upanisad,Upaniṣad; Vedic,5,10,subject_pattern,subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`; subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`; subject matched `Upanishad` using `state_I`; subject matched `Upanishad` using `register_upanisad`
