thread_root_id,thread_subject,year,primary_topic,list_function,thread_length,first_url,renou_states,renou_registers,renou_labels,matched_message_count,match_count,confidence,evidence
007570,avidya in Pali literature,1997,Buddhism and Jainism,general discussion,31,https://list.indology.info/pipermail/indology/1997-April/007570.html,I; III; V,natya; sutra; tantra,Buddhist / Jaina; Epic & prolongements; Nāṭya; Sūtra; Tantra; Vedic,15,27,subject_pattern,subject matched `Pali` using `state_V`; subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`; subject matched `sutra` using `register_sutra`; subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`
007598,Q: Kannada words in a Greek play?,1997,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/1997-April/007608.html,,natya; sutra,Nāṭya; Sūtra,2,2,subject_pattern,subject matched `play` using `register_natya`; subject matched `sutra` using `register_sutra`
007907,more Gita recordings (sigh),1997,Texts and philology,general discussion,2,https://list.indology.info/pipermail/indology/1997-April/007907.html,III,natya,Epic & prolongements; Nāṭya,2,2,subject_pattern,subject matched `Gita` using `state_III`; subject matched `plays` using `register_natya`
013924,SV: Paired Horse and PIE breakup,1998,General scholarly discussion,general discussion,108,https://list.indology.info/pipermail/indology/1998-November/013924.html,I,natya; rgveda,Nāṭya; Vedic; Ṛgveda,7,7,subject_pattern,subject matched `RV` using `register_rgveda`; subject matched `Vedic` using `state_I`; subject matched `RV` using `register_rgveda`; subject matched `RV` using `register_rgveda`; subject matched `RV` using `register_rgveda`; subject matched `plays` using `register_natya`
014058,SV: SV: Paired Horse and PIE breakup,1998,General scholarly discussion,general discussion,6,https://list.indology.info/pipermail/indology/1998-November/014058.html,,natya; rgveda,Nāṭya; Ṛgveda,2,2,subject_pattern,subject matched `plays` using `register_natya`; subject matched `RV` using `register_rgveda`
014084,SV: SV: Paired Horse and PIE breakup,1998,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/1998-November/014084.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `plays` using `register_natya`
014091,Sanskrit plays on European stages,1998,General scholarly discussion,general discussion,7,https://list.indology.info/pipermail/indology/1998-November/014094.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `plays` using `register_natya`
014147,"The ending ""Amma"" for men",1998,General scholarly discussion,general discussion,5,https://list.indology.info/pipermail/indology/1998-November/014147.html,,natya; rgveda,Nāṭya; Ṛgveda,2,2,subject_pattern,subject matched `plays` using `register_natya`; subject matched `RV` using `register_rgveda`
014170,The ending,1998,General scholarly discussion,general discussion,8,https://list.indology.info/pipermail/indology/1998-November/014171.html,,natya,Nāṭya,2,2,subject_pattern,subject matched `plays` using `register_natya`; subject matched `plays` using `register_natya`
014177,SV: Sanskrit plays on European stages (and elsewhere),1998,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/1998-November/014177.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `plays` using `register_natya`
014173,Sanskrit plays on European stages (and elsewhere),1998,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/1998-November/014173.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `plays` using `register_natya`
014196,Asian Religions and Modern Science,1998,General scholarly discussion,general discussion,7,https://list.indology.info/pipermail/indology/1998-November/014196.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `plays` using `register_natya`
014232,Sanskrit plays on European stages (and elsewhere),1998,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/1998-November/014232.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `plays` using `register_natya`
016740,original inhabitants of Sri Lanka,1999,General scholarly discussion,general discussion,48,https://list.indology.info/pipermail/indology/1999-May/016740.html,II; IV,natya; vyakarana,Classical; Nāṭya; Pāṇinian; Vyākaraṇa,3,6,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `pANini` using `state_II`; subject matched `pANini` using `register_vyakarana`
016774,Does the puruSa will? (was: Re: A text dealing with Ayurveda),1999,Texts and philology,philological discussion,2,https://list.indology.info/pipermail/indology/1999-May/016774.html,IV,natya,Classical; Nāṭya,1,2,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`
016806,Gentoo studies,1999,General scholarly discussion,general discussion,10,https://list.indology.info/pipermail/indology/1999-May/016806.html,IV,natya,Classical; Nāṭya,5,10,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`
016810,Sanskrit to French dictionary,1999,Digital resources and tools,digital resource/tool,6,https://list.indology.info/pipermail/indology/1999-May/016810.html,IV,natya,Classical; Nāṭya,2,4,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`
016965,Narayana's color,1999,General scholarly discussion,general discussion,9,https://list.indology.info/pipermail/indology/1999-May/016965.html,IV,natya,Classical; Nāṭya,1,2,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`
017004,Sanskrit drama,1999,General scholarly discussion,general discussion,8,https://list.indology.info/pipermail/indology/1999-May/017004.html,I; IV,bhasya; natya; rgveda,Bhāṣya; Classical; Nāṭya; Vedic; Ṛgveda,5,7,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `Vedic` using `state_I`; subject matched `Rigveda` using `state_I`; subject matched `Rigveda` using `register_rgveda`; subject matched `RV` using `register_rgveda`
017067,Sanskrit Drama: Dr. Bharat Gupt and Sanskrit Drama,1999,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/1999-May/017067.html,IV,natya,Classical; Nāṭya,1,2,subject_pattern,subject matched `Drama` using `state_IV`; subject matched `Drama` using `register_natya`
017260,"Parvata in VP 2.486-""grandhamAtrE vyvasthitaH""",1999,General scholarly discussion,general discussion,10,https://list.indology.info/pipermail/indology/1999-May/017260.html,IV,epic; natya,Classical; Epic; Nāṭya,2,3,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `Epic` using `register_epic`
018535,Rakhigarhi and Sarasvati River,1999,General scholarly discussion,general discussion,5,https://list.indology.info/pipermail/indology/1999-September/018536.html,IV,natya,Classical; Nāṭya,1,2,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`
018527,Two Buddhist Terms,1999,General scholarly discussion,general discussion,5,https://list.indology.info/pipermail/indology/1999-September/018527.html,IV,natya,Classical; Nāṭya,1,2,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`
018545,Sandhis of word-final N,1999,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/1999-September/018546.html,IV,natya,Classical; Nāṭya,1,2,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`
018547,IhAmRga-drama and the question of identification and aesthetic experience,1999,General scholarly discussion,identification/help request,3,https://list.indology.info/pipermail/indology/1999-September/018547.html,IV,natya,Classical; Nāṭya,1,2,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`
028136,Seminar on Bhasa Plays,2004,Announcements and events,announcement/event,1,https://list.indology.info/pipermail/indology/2004-January/028136.html,IV,natya,Classical; Nāṭya,1,2,subject_pattern,subject matched `Bhasa` using `state_IV`; subject matched `Plays` using `register_natya`
029360,Tagore - A Passion Play,2005,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2005-October/029360.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `Play` using `register_natya`
029362,Indian Logic Forum opens today,2005,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2005-October/029362.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `Play` using `register_natya`
029361,Tagore - A Passion Play,2005,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2005-October/029361.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `Play` using `register_natya`
029367,Tagore - A Passion Play,2005,General scholarly discussion,general discussion,5,https://list.indology.info/pipermail/indology/2005-October/029367.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `Play` using `register_natya`
035432,Indian Astrology,2011,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/2011-May/035433.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `theatre` using `register_natya`
037714,palm leaf manuscript-Bhasa's plays.,2013,Manuscripts and epigraphy,philological discussion,1,https://list.indology.info/pipermail/indology/2013-April/037714.html,IV,natya,Classical; Nāṭya,1,2,subject_pattern,subject matched `Bhasa` using `state_IV`; subject matched `plays` using `register_natya`
038109,mms of Bhasa'a plays,2013,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/2013-July/038109.html,IV,natya,Classical; Nāṭya,4,8,subject_pattern,subject matched `Bhasa` using `state_IV`; subject matched `plays` using `register_natya`; subject matched `Bhasa` using `state_IV`; subject matched `plays` using `register_natya`; subject matched `Bhasa` using `state_IV`; subject matched `plays` using `register_natya`
040809,The authors of the Nāṭyaśāstra and the Mahābhāṣya,2015,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2015-March/040809.html,II,natya,Nāṭya; Pāṇinian,3,6,subject_pattern,subject matched `Mahābhāṣya` using `state_II`; subject matched `Nāṭyaśāstra` using `register_natya`; subject matched `Mahābhāṣya` using `state_II`; subject matched `Nāṭyaśāstra` using `register_natya`; subject matched `Mahābhāṣya` using `state_II`; subject matched `Nāṭyaśāstra` using `register_natya`
041357,Kutiyattam theater from Kerala in Tübingen,2015,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2015-June/041357.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `theater` using `register_natya`
043866,Reference systems for Sanskrit plays,2016,Bibliographic requests,bibliographic request,1,https://list.indology.info/pipermail/indology/2016-August/043866.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `plays` using `register_natya`
045702,Natyasastra,2017,General scholarly discussion,general discussion,6,https://list.indology.info/pipermail/indology/2017-May/045702.html,,natya,Nāṭya,6,6,subject_pattern,subject matched `Natyasastra` using `register_natya`; subject matched `Natyasastra` using `register_natya`; subject matched `Natyasastra` using `register_natya`; subject matched `Natyasastra` using `register_natya`; subject matched `Natyasastra` using `register_natya`; subject matched `Natyasastra` using `register_natya`
050587,Translations of Natyasastra,2019,General scholarly discussion,general discussion,5,https://list.indology.info/pipermail/indology/2019-August/050587.html,,natya,Nāṭya,5,5,subject_pattern,subject matched `Natyasastra` using `register_natya`; subject matched `Natyasastra` using `register_natya`; subject matched `Natyasastra` using `register_natya`; subject matched `Natyasastra` using `register_natya`; subject matched `Natyasastra` using `register_natya`
050626,nāṭyaśāstra citation,2019,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2019-August/050626.html,,natya,Nāṭya,2,2,subject_pattern,subject matched `nāṭyaśāstra` using `register_natya`; subject matched `nāṭyaśāstra` using `register_natya`
051178,Sanskrit drama in La Belle Époque,2019,General scholarly discussion,general discussion,14,https://list.indology.info/pipermail/indology/2019-October/051178.html,IV,natya,Classical; Nāṭya,14,28,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`
051219,Sanskrit drama in La Belle Époque,2019,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2019-November/051219.html,IV,natya,Classical; Nāṭya,3,6,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`
052332,Three Sanskrit Plays,2020,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2020-April/052332.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `Plays` using `register_natya`
053147,"Hein, Miracle Plays",2020,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2020-August/053147.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `Plays` using `register_natya`
053148,"Hein, Miracle Plays... - disregard",2020,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2020-August/053148.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `Plays` using `register_natya`
055546,"Symposium on Indian theatre at the University of Rome La Sapienza, 9th Decembre 2021",2021,Announcements and events,announcement/event,1,https://list.indology.info/pipermail/indology/2021-December/055546.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `theatre` using `register_natya`
055872,Sanskrit theatre course,2022,Announcements and events,announcement/event,1,https://list.indology.info/pipermail/indology/2022-March/055872.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `theatre` using `register_natya`
056696,Nāṭyaśāstra,2022,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/2022-August/056696.html,,natya,Nāṭya,4,4,subject_pattern,subject matched `Nāṭyaśāstra` using `register_natya`; subject matched `Nāṭyaśāstra` using `register_natya`; subject matched `Nāṭyaśāstra` using `register_natya`; subject matched `Nāṭyaśāstra` using `register_natya`
058195,Prof. Vasantkumar Bhatt's new Sanskrit drama Dharma Chakra Pravartanam,2023,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2023-September/058195.html,IV,natya,Classical; Nāṭya,1,2,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`
058467,Kriya-sangraha: A Sanskrit Manuscript from Nepal,2023,Manuscripts and epigraphy,philological discussion,4,https://list.indology.info/pipermail/indology/2023-November/058467.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `Play` using `register_natya`
059059,"May 17-18: ""Reading Body Language: A Symposium on the Traditional Performance of Sanskrit Theatre and Its Translation""",2024,Announcements and events,announcement/event,1,https://list.indology.info/pipermail/indology/2024-April/059059.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `Theatre` using `register_natya`
059134,"THIS WEEK: ""Reading Body Language: A Symposium on the Traditional Performance of Sanskrit Theatre and Its Translation""",2024,Announcements and events,announcement/event,1,https://list.indology.info/pipermail/indology/2024-May/059134.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `Theatre` using `register_natya`
059834,Inset plays / Play within a play,2024,General scholarly discussion,general discussion,8,https://list.indology.info/pipermail/indology/2024-November/059834.html,,natya,Nāṭya,8,8,subject_pattern,subject matched `plays` using `register_natya`; subject matched `plays` using `register_natya`; subject matched `plays` using `register_natya`; subject matched `plays` using `register_natya`; subject matched `plays` using `register_natya`; subject matched `plays` using `register_natya`
060112,"MCLI Raghuvaṃśa, Raghupañcikā",2025,General scholarly discussion,general discussion,10,https://list.indology.info/pipermail/indology/2025-January/060112.html,,natya,Nāṭya,3,3,subject_pattern,subject matched `Play` using `register_natya`; subject matched `Play` using `register_natya`; subject matched `Play` using `register_natya`
060122,Soft copy of a book on the Lalitavistara by Guillaume Ducoeur,2025,Bibliographic requests,bibliographic request,5,https://list.indology.info/pipermail/indology/2025-January/060122.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `Play` using `register_natya`
060127,4th Oxford Sanskrit Play – मृच्छकटिकम्,2025,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2025-January/060127.html,,natya,Nāṭya,1,1,subject_pattern,subject matched `Play` using `register_natya`
061591,Mattavilāsaprahasanam – 5th Oxford Sanskrit Play,2026,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2026-January/061591.html,,natya,Nāṭya,2,2,subject_pattern,subject matched `Play` using `register_natya`; subject matched `Play` using `register_natya`
