renou_axis,renou_code,renou_label,year,primary_topic,list_function,message_count,thread_count,author_count
register,yajus,Yajurveda,1997,Veda and ritual,general discussion,2,2,2
register,yajus,Yajurveda,2000,Bibliographic requests,general discussion,1,1,1
register,yajus,Yajurveda,2001,Veda and ritual,general discussion,1,1,1
register,yajus,Yajurveda,2002,Veda and ritual,general discussion,9,4,7
register,yajus,Yajurveda,2013,Veda and ritual,general discussion,1,1,1
register,yajus,Yajurveda,2015,Veda and ritual,general discussion,3,1,2
register,yajus,Yajurveda,2015,Veda and ritual,philological discussion,2,1,2
register,yajus,Yajurveda,2016,Digital resources and tools,digital resource/tool,1,1,1
register,yajus,Yajurveda,2022,Veda and ritual,general discussion,4,1,2
