confidence,matched_field,matched_field_text,matched_term,presentation_id,public_path,renou_axis,renou_code,renou_label,rule_id,series,source_url,title,year
title_tag_pattern,title,,Махабхарат,PRES_96f005355d,p/makhabkharata-v-tamilskoi-poezii.html,state,III,Epic & prolongements,state_III,Roerich Readings,https://ancient.ivran.ru/novosti?year=2009,Махабхарата в тамильской поэзии,2009
title_tag_pattern,title,,поэз,PRES_96f005355d,p/makhabkharata-v-tamilskoi-poezii.html,state,IV,Classical,state_IV,Roerich Readings,https://ancient.ivran.ru/novosti?year=2009,Махабхарата в тамильской поэзии,2009
title_tag_pattern,title,,Махабхарат,PRES_96f005355d,p/makhabkharata-v-tamilskoi-poezii.html,register,epic,Epic,register_epic,Roerich Readings,https://ancient.ivran.ru/novosti?year=2009,Махабхарата в тамильской поэзии,2009
title_tag_pattern,title,,поэз,PRES_96f005355d,p/makhabkharata-v-tamilskoi-poezii.html,register,kavya,Kāvya,register_kavya,Roerich Readings,https://ancient.ivran.ru/novosti?year=2009,Махабхарата в тамильской поэзии,2009
title_tag_pattern,title,,Ведийск,PRES_9bda829b36,p/vediiskoe-samudra-k-voprosu-o-shirokikh-vodnykh-prostranstvakh-v-tekstakh-samkhit.html,state,I,Vedic,state_I,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,Ведийское samudra-: к вопросу о широких водных пространствах в текстах самхит,2009
title_tag_pattern,title,,смрит,PRES_9cec165a1d,p/o-rituale-pomazaniya-tsarya-na-tsarstvo-v-yadzhnyavalkya-smriti.html,state,III,Epic & prolongements,state_III,Roerich Readings,https://ancient.ivran.ru/novosti?year=2009,О ритуале помазания царя на царство в «Яджнявалкья-смрити»,2009
title_tag_pattern,title,,Яджнявалк,PRES_9cec165a1d,p/o-rituale-pomazaniya-tsarya-na-tsarstvo-v-yadzhnyavalkya-smriti.html,register,smrti,Smṛti,register_smrti,Roerich Readings,https://ancient.ivran.ru/novosti?year=2009,О ритуале помазания царя на царство в «Яджнявалкья-смрити»,2009
title_tag_pattern,title,,Махабхарат,PRES_9e464b8281,p/kniga-o-poboishche-palitsami-makhabkharata-xvi.html,state,III,Epic & prolongements,state_III,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,"Книга о побоище палицами (Махабхарата, XVI)",2009
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_9e464b8281,p/kniga-o-poboishche-palitsami-makhabkharata-xvi.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,"Книга о побоище палицами (Махабхарата, XVI)",2009
title_tag_pattern,title,,Махабхарат,PRES_9e464b8281,p/kniga-o-poboishche-palitsami-makhabkharata-xvi.html,register,epic,Epic,register_epic,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,"Книга о побоище палицами (Махабхарата, XVI)",2009
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_9e464b8281,p/kniga-o-poboishche-palitsami-makhabkharata-xvi.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,"Книга о побоище палицами (Махабхарата, XVI)",2009
title_tag_pattern,title,,kosha,PRES_a05b916ad8,p/ordaliya-osvyashchennoi-vodoi-kosha.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,Ордалия освященной водой (kosha),2009
title_tag_pattern,title,,джайн,PRES_a38177a26d,p/mesto-i-znachenie-bkhaktamara-stotry-v-dzhainskoi-traditsii.html,state,V,Buddhist / Jaina,state_V,Roerich Readings,https://ancient.ivran.ru/novosti?year=2009,Место и значение «Бхактамара-стотры» в джайнской традиции,2009
title_tag_pattern,title,,джайн,PRES_a38177a26d,p/mesto-i-znachenie-bkhaktamara-stotry-v-dzhainskoi-traditsii.html,register,jaina,Jaina,register_jaina,Roerich Readings,https://ancient.ivran.ru/novosti?year=2009,Место и значение «Бхактамара-стотры» в джайнской традиции,2009
title_tag_pattern,title,,пуран,PRES_aa2399a11e,p/palomnichestvo-v-kalika-purane.html,state,III,Epic & prolongements,state_III,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,Паломничество в Калика-пуране,2009
title_tag_pattern,title,,пуран,PRES_aa2399a11e,p/palomnichestvo-v-kalika-purane.html,register,purana,Purāṇa,register_purana,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,Паломничество в Калика-пуране,2009
title_tag_pattern,title,,ведийск,PRES_b3dcf19ef2,p/indoevropeiskaya-formula-khrani-muzhei-i-skot-v-vediiskikh-i-postvediiskikh-tekstakh.html,state,I,Vedic,state_I,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,Индоевропейская формула «храни мужей и скот» в ведийских и постведийских текстах,2009
title_tag_pattern,title,,Рамаян,PRES_beb45aac0a,p/ramayana-krittibasa-odzhkhi-v-kulture-bengalii-xv-xvi-vekov.html,state,III,Epic & prolongements,state_III,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,«Рамаяна» Криттибаса Оджхи в культуре Бенгалии XV-XVI веков,2009
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_beb45aac0a,p/ramayana-krittibasa-odzhkhi-v-kulture-bengalii-xv-xvi-vekov.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,«Рамаяна» Криттибаса Оджхи в культуре Бенгалии XV-XVI веков,2009
title_tag_pattern,title,,Рамаян,PRES_beb45aac0a,p/ramayana-krittibasa-odzhkhi-v-kulture-bengalii-xv-xvi-vekov.html,register,epic,Epic,register_epic,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,«Рамаяна» Криттибаса Оджхи в культуре Бенгалии XV-XVI веков,2009
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_beb45aac0a,p/ramayana-krittibasa-odzhkhi-v-kulture-bengalii-xv-xvi-vekov.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,«Рамаяна» Криттибаса Оджхи в культуре Бенгалии XV-XVI веков,2009
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_d7d30097a4,p/terminologiya-sufiiskoi-propovedi-v-padmavat-malika-mukhammada-dzhayasi.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,Терминология суфийской проповеди в «Падмават» Малика Мухаммада Джаяси,2009
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_d7d30097a4,p/terminologiya-sufiiskoi-propovedi-v-padmavat-malika-mukhammada-dzhayasi.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,Терминология суфийской проповеди в «Падмават» Малика Мухаммада Джаяси,2009
title_tag_pattern,title,,будд,PRES_dcfff95b9e,p/sravnitelnyi-analiz-opisanii-buddiiskikh-monakhin-v-tibetskoi-kitaiskoi-i-yaponskoi-agiografiche.html,state,V,Buddhist / Jaina,state_V,Roerich Readings,https://ancient.ivran.ru/novosti?year=2009,"Сравнительный анализ описаний буддийских монахинь в тибетской, китайской и японской агиографической литературе",2009
title_tag_pattern,title,,будд,PRES_dcfff95b9e,p/sravnitelnyi-analiz-opisanii-buddiiskikh-monakhin-v-tibetskoi-kitaiskoi-i-yaponskoi-agiografiche.html,register,bauddha,Bauddha,register_bauddha,Roerich Readings,https://ancient.ivran.ru/novosti?year=2009,"Сравнительный анализ описаний буддийских монахинь в тибетской, китайской и японской агиографической литературе",2009
title_tag_pattern,title,,тантр,PRES_e2499adc9f,p/problema-sootnosheniya-etiki-i-znaniya-v-ioge-i-induistskoi-tantre.html,state,III,Epic & prolongements,state_III,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,Проблема соотношения этики и знания в йоге и индуистской тантре,2009
title_tag_pattern,title,,тантр,PRES_e2499adc9f,p/problema-sootnosheniya-etiki-i-znaniya-v-ioge-i-induistskoi-tantre.html,register,tantra,Tantra,register_tantra,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,Проблема соотношения этики и знания в йоге и индуистской тантре,2009
title_tag_pattern,title,,палий,PRES_e62ebf0bd0,p/k-opredeleniyu-termina-dzhataka-v-paliiskom-kanone.html,state,V,Buddhist / Jaina,state_V,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,К определению термина «джатака» в палийском каноне,2009
title_tag_pattern,title,,шастр,PRES_e85f779ed9,p/uroven-smysla-v-tekstakh-shastr-kontsepty-ili-ponyatiya.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,Уровень смысла в текстах шастр: концепты или понятия?,2009
title_tag_pattern,title,,будд,PRES_f457799a1b,p/ob-odnoi-vozmozhnoi-buddiiskoi-paralleli-k-novozavetnomu-passazhu-mf.html,state,V,Buddhist / Jaina,state_V,Roerich Readings,https://ancient.ivran.ru/novosti?year=2009,Об одной возможной буддийской параллели к новозаветному пассажу МФ,2009
title_tag_pattern,title,,будд,PRES_f457799a1b,p/ob-odnoi-vozmozhnoi-buddiiskoi-paralleli-k-novozavetnomu-passazhu-mf.html,register,bauddha,Bauddha,register_bauddha,Roerich Readings,https://ancient.ivran.ru/novosti?year=2009,Об одной возможной буддийской параллели к новозаветному пассажу МФ,2009
title_tag_pattern,title,,будд,PRES_09706e2e82,p/um-psikhika-ili-soznanie-o-perevode-buddiiskikh-terminov-chitta-i-vidzhnyana.html,state,V,Buddhist / Jaina,state_V,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,"Ум, психика или сознание (о переводе буддийских терминов «читта» и «виджняна»)",2010
title_tag_pattern,title,,будд,PRES_09706e2e82,p/um-psikhika-ili-soznanie-o-perevode-buddiiskikh-terminov-chitta-i-vidzhnyana.html,register,bauddha,Bauddha,register_bauddha,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,"Ум, психика или сознание (о переводе буддийских терминов «читта» и «виджняна»)",2010
title_tag_pattern,title,,стих,PRES_0e0cf8bb17,p/sanskritskie-kvantitativnye-stikhotvornye-razmery-rekonstruktsiya-chteniya.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Санскритские квантитативные стихотворные размеры: реконструкция чтения,2010
title_tag_pattern,title,,стих,PRES_0e0cf8bb17,p/sanskritskie-kvantitativnye-stikhotvornye-razmery-rekonstruktsiya-chteniya.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Санскритские квантитативные стихотворные размеры: реконструкция чтения,2010
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_10ebf2bc49,p/syuzhet-o-poboishche-palitsami-v-mausalaparve-i-v-dzhatake-o-gkhata-pandite.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Сюжет о побоище палицами в «Маусалапарве» и в «Джатаке о Гхата-пандите»,2010
title_tag_pattern,title,,Сюжет,PRES_10ebf2bc49,p/syuzhet-o-poboishche-palitsami-v-mausalaparve-i-v-dzhatake-o-gkhata-pandite.html,register,katha,Kathā,register_katha,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Сюжет о побоище палицами в «Маусалапарве» и в «Джатаке о Гхата-пандите»,2010
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_10ebf2bc49,p/syuzhet-o-poboishche-palitsami-v-mausalaparve-i-v-dzhatake-o-gkhata-pandite.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Сюжет о побоище палицами в «Маусалапарве» и в «Джатаке о Гхата-пандите»,2010
title_tag_pattern,title,,пуран,PRES_1c0edf1c85,p/mif-o-vetale-i-bkhairave-v-kalika-purane.html,state,III,Epic & prolongements,state_III,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Миф о Ветале и Бхайраве в «Калика-пуране»,2010
title_tag_pattern,title,,пуран,PRES_1c0edf1c85,p/mif-o-vetale-i-bkhairave-v-kalika-purane.html,register,purana,Purāṇa,register_purana,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Миф о Ветале и Бхайраве в «Калика-пуране»,2010
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_1e77ef9490,p/indiiskii-epos-dkhola-maru-i-skazka-o-tsare-saltane-a-s-pushkina.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Индийский эпос «Дхола-Мару» и «Сказка о царе Салтане» А.С.Пушкина,2010
title_tag_pattern,title,,эпос,PRES_1e77ef9490,p/indiiskii-epos-dkhola-maru-i-skazka-o-tsare-saltane-a-s-pushkina.html,register,epic,Epic,register_epic,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Индийский эпос «Дхола-Мару» и «Сказка о царе Салтане» А.С.Пушкина,2010
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_1e77ef9490,p/indiiskii-epos-dkhola-maru-i-skazka-o-tsare-saltane-a-s-pushkina.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Индийский эпос «Дхола-Мару» и «Сказка о царе Салтане» А.С.Пушкина,2010
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_2e725b44b8,p/stseny-priema-gostya-v-drevnei-makhakave.html,state,IV,Classical,state_IV,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,Сцены приема гостя в древней махакавье,2010
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_2e725b44b8,p/stseny-priema-gostya-v-drevnei-makhakave.html,register,kavya,Kāvya,register_kavya,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,Сцены приема гостя в древней махакавье,2010
title_tag_pattern,title,,будд,PRES_32d7da4752,p/vospriyatie-i-telesnost-v-buddizme-i-v-sovremennykh-kognitivnykh-kontseptsiyakh-otelesnennogo-um.html,state,V,Buddhist / Jaina,state_V,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,Восприятие и телесность в буддизме и в современных когнитивных концепциях «отелесненного ума» (embodied mind),2010
title_tag_pattern,title,,будд,PRES_32d7da4752,p/vospriyatie-i-telesnost-v-buddizme-i-v-sovremennykh-kognitivnykh-kontseptsiyakh-otelesnennogo-um.html,register,bauddha,Bauddha,register_bauddha,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,Восприятие и телесность в буддизме и в современных когнитивных концепциях «отелесненного ума» (embodied mind),2010
title_tag_pattern,title,,Сюжет,PRES_3bd08e341f,p/syuzhet-o-voploshchenii-vishnu-v-folklornom-tekste-telugu-matsyavataram.html,register,katha,Kathā,register_katha,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Сюжет о воплощении Вишну в фольклорном тексте телугу (Матсьяватарам),2010
title_tag_pattern,title,,пуран,PRES_3f0b9488ec,p/oboznachenie-prostranstva-mer-i-chisel-v-traktatakh-po-stroitelstvu-iz-puran.html,state,III,Epic & prolongements,state_III,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,"Обозначение пространства, мер и чисел в трактатах по строительству из пуран",2010
title_tag_pattern,title,,пуран,PRES_3f0b9488ec,p/oboznachenie-prostranstva-mer-i-chisel-v-traktatakh-po-stroitelstvu-iz-puran.html,register,purana,Purāṇa,register_purana,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,"Обозначение пространства, мер и чисел в трактатах по строительству из пуран",2010
title_tag_pattern,title,,будд,PRES_4370a58a1d,p/arkheologiya-rannebuddiiskogo-doktrinalnogo-teksta-na-primere-teksta-o-buddkhakshetrakh-iz-makha.html,state,V,Buddhist / Jaina,state_V,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,Археология раннебуддийского доктринального текста на примере текста о буддхакшетрах из «Махавасту»,2010
title_tag_pattern,title,,будд,PRES_4370a58a1d,p/arkheologiya-rannebuddiiskogo-doktrinalnogo-teksta-na-primere-teksta-o-buddkhakshetrakh-iz-makha.html,register,bauddha,Bauddha,register_bauddha,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,Археология раннебуддийского доктринального текста на примере текста о буддхакшетрах из «Махавасту»,2010
title_tag_pattern,title,,ведийск,PRES_4b0c3f7190,p/chemu-uchili-lyudi-dasyu-po-materialam-rannikh-vediiskikh-tekstov.html,state,I,Vedic,state_I,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,Чему учили люди дасью? (по материалам ранних ведийских текстов),2010
title_tag_pattern,title,,Калидас,PRES_53f8bd860a,p/ragkhuvansha-kalidasy-glazami-tamilista.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,«Рагхуванша» Калидасы глазами тамилиста,2010
title_tag_pattern,title,,Калидас,PRES_53f8bd860a,p/ragkhuvansha-kalidasy-glazami-tamilista.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,«Рагхуванша» Калидасы глазами тамилиста,2010
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_58b20ea2d8,p/velikobritaniya-syuzhety-religioznogo-obrashcheniya-v-paliiskoi-i-srednevekovoi-irlandskoi-liter.html,state,IV,Classical,state_IV,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,(Великобритания). Сюжеты религиозного обращения в палийской и средневековой ирландской литературе. Нарративная традиция,2010
title_tag_pattern,title,,палий,PRES_58b20ea2d8,p/velikobritaniya-syuzhety-religioznogo-obrashcheniya-v-paliiskoi-i-srednevekovoi-irlandskoi-liter.html,state,V,Buddhist / Jaina,state_V,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,(Великобритания). Сюжеты религиозного обращения в палийской и средневековой ирландской литературе. Нарративная традиция,2010
title_tag_pattern,title,,Сюжет,PRES_58b20ea2d8,p/velikobritaniya-syuzhety-religioznogo-obrashcheniya-v-paliiskoi-i-srednevekovoi-irlandskoi-liter.html,register,katha,Kathā,register_katha,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,(Великобритания). Сюжеты религиозного обращения в палийской и средневековой ирландской литературе. Нарративная традиция,2010
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_58b20ea2d8,p/velikobritaniya-syuzhety-religioznogo-obrashcheniya-v-paliiskoi-i-srednevekovoi-irlandskoi-liter.html,register,kavya,Kāvya,register_kavya,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,(Великобритания). Сюжеты религиозного обращения в палийской и средневековой ирландской литературе. Нарративная традиция,2010
title_tag_pattern,title,,ведийск,PRES_78a007f5fb,p/o-drevneindiiskoi-praktike-obucheniya-vediiskomu-tekstu.html,state,I,Vedic,state_I,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,О древнеиндийской практике обучения ведийскому тексту,2010
title_tag_pattern,title,,поэз,PRES_90b364f351,p/tekst-indiiskoi-diaspory-v-poezii-daldzhita-nagra.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Текст «индийской диаспоры» в поэзии Далджита Награ,2010
title_tag_pattern,title,,поэз,PRES_90b364f351,p/tekst-indiiskoi-diaspory-v-poezii-daldzhita-nagra.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Текст «индийской диаспоры» в поэзии Далджита Награ,2010
title_tag_pattern,title,,ведийск,PRES_99bd862130,p/semantika-glagolnogo-kornya-muc-i-problematika-dukhovnogo-osvobozhdeniya-v-vediiskikh-upanishada.html,state,I,Vedic,state_I,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Семантика глагольного корня muc- и проблематика духовного освобождения в ведийских упанишадах,2010
title_tag_pattern,title,,упанишад,PRES_99bd862130,p/semantika-glagolnogo-kornya-muc-i-problematika-dukhovnogo-osvobozhdeniya-v-vediiskikh-upanishada.html,register,upanisad,Upaniṣad,register_upanisad,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Семантика глагольного корня muc- и проблематика духовного освобождения в ведийских упанишадах,2010
title_tag_pattern,title,,Махабхарат,PRES_a80206461e,p/tipovoi-motiv-situatsiya-v-makhabkharate.html,state,III,Epic & prolongements,state_III,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Типовой мотив-ситуация в Махабхарате,2010
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_a80206461e,p/tipovoi-motiv-situatsiya-v-makhabkharate.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Типовой мотив-ситуация в Махабхарате,2010
title_tag_pattern,title,,Махабхарат,PRES_a80206461e,p/tipovoi-motiv-situatsiya-v-makhabkharate.html,register,epic,Epic,register_epic,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Типовой мотив-ситуация в Махабхарате,2010
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_a80206461e,p/tipovoi-motiv-situatsiya-v-makhabkharate.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Типовой мотив-ситуация в Махабхарате,2010
title_tag_pattern,title,,будд,PRES_a873570c30,p/potentsialnoe-i-aktualnoe-v-buddiiskom-uchenii-o-vospriyatii.html,state,V,Buddhist / Jaina,state_V,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Потенциальное и актуальное в буддийском учении о восприятии,2010
title_tag_pattern,title,,будд,PRES_a873570c30,p/potentsialnoe-i-aktualnoe-v-buddiiskom-uchenii-o-vospriyatii.html,register,bauddha,Bauddha,register_bauddha,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Потенциальное и актуальное в буддийском учении о восприятии,2010
title_tag_pattern,title,,Будд,PRES_c02c773749,p/kiev-kompozitsionnye-osobennosti-namtara-12-deyanii-buddy-shakyamuni-v-tibetskoi-traditsii-tangk.html,state,V,Buddhist / Jaina,state_V,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,(Киев). Композиционные особенности намтара «12 деяний Будды Шакьямуни» в тибетской традиции (тангки житийной серии музеев Украины),2010
title_tag_pattern,title,,Будд,PRES_c02c773749,p/kiev-kompozitsionnye-osobennosti-namtara-12-deyanii-buddy-shakyamuni-v-tibetskoi-traditsii-tangk.html,register,bauddha,Bauddha,register_bauddha,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,(Киев). Композиционные особенности намтара «12 деяний Будды Шакьямуни» в тибетской традиции (тангки житийной серии музеев Украины),2010
title_tag_pattern,title,,тантр,PRES_c4f67633f5,p/kto-govorit-tolkovanie-istochnika-rechi-v-nekotorykh-induistskikh-tantrakh.html,state,III,Epic & prolongements,state_III,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,Кто говорит? Толкование источника речи в некоторых индуистских тантрах,2010
title_tag_pattern,title,,тантр,PRES_c4f67633f5,p/kto-govorit-tolkovanie-istochnika-rechi-v-nekotorykh-induistskikh-tantrakh.html,register,tantra,Tantra,register_tantra,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,Кто говорит? Толкование источника речи в некоторых индуистских тантрах,2010
title_tag_pattern,title,,будд,PRES_e04db7cf0d,p/arkheologiya-rannebuddiiskogo-doktrinalnogo-teksta-na-primere-glavy-o-buddkhakshetrakh-polyakh-b.html,state,V,Buddhist / Jaina,state_V,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,«Археология» раннебуддийского доктринального текста на примере главы о буддхакшетрах («полях Будд») из Махавасту,2010
title_tag_pattern,title,,будд,PRES_e04db7cf0d,p/arkheologiya-rannebuddiiskogo-doktrinalnogo-teksta-na-primere-glavy-o-buddkhakshetrakh-polyakh-b.html,register,bauddha,Bauddha,register_bauddha,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,«Археология» раннебуддийского доктринального текста на примере главы о буддхакшетрах («полях Будд») из Махавасту,2010
title_tag_pattern,title,,поэз,PRES_e290493a42,p/situatsiya-ukhoda-geroya-v-klassicheskoi-tamilskoi-poezii.html,state,IV,Classical,state_IV,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,Ситуация ухода героя в классической тамильской поэзии,2010
title_tag_pattern,title,,поэз,PRES_e290493a42,p/situatsiya-ukhoda-geroya-v-klassicheskoi-tamilskoi-poezii.html,register,kavya,Kāvya,register_kavya,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,Ситуация ухода героя в классической тамильской поэзии,2010
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_e9a0b599c0,p/tsaritsa-v-dvortsovom-parke.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Царица в дворцовом парке,2010
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_e9a0b599c0,p/tsaritsa-v-dvortsovom-parke.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,Царица в дворцовом парке,2010
title_tag_pattern,title,,Бхас,PRES_e9f41a40c8,p/problema-snovideniya-i-oshibochnye-deistviya-v-natake-bkhasy-svapnavasavadatta.html,state,IV,Classical,state_IV,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,Проблема сновидения и «ошибочные действия» в натаке Бхасы «Свапнавасавадатта»,2010
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_e9f41a40c8,p/problema-snovideniya-i-oshibochnye-deistviya-v-natake-bkhasy-svapnavasavadatta.html,register,kavya,Kāvya,register_kavya,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,Проблема сновидения и «ошибочные действия» в натаке Бхасы «Свапнавасавадатта»,2010
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_ea0097faa8,p/kitaiskie-perevody-lalitavistary-kak-istochnik-po-istorii-teksta.html,state,IV,Classical,state_IV,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,Китайские переводы Лалитавистары как источник по истории текста,2010
