meso_codes,presentation_id,public_path,renou_evidence,renou_match_count,renou_match_status,renou_register_labels,renou_registers,renou_state_labels,renou_states,scholar_ids,scholar_urls,scholars,series,source_url,tags,theme_code,theme_en,title,year
jain_studies,PRES_a38177a26d,p/mesto-i-znachenie-bkhaktamara-stotry-v-dzhainskoi-traditsii.html,state:V; register:jaina,2,matched,Jaina,jaina,Buddhist / Jaina,V,PERS_38c5f03f,s/zheleznova-natalya.html,Zheleznova Natalia Anatolyevna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2009,бхактамара-стотр; джайнский; традиция,religion_and_philosophy,Religion & Philosophy,Место и значение «Бхактамара-стотры» в джайнской традиции,2009
jain_studies,PRES_96ea28da78,p/predstavleniya-ob-ume-v-dzhainskoi-digambarskoi-traditsii-k-proyasneniyu-terminov.html,state:V; register:jaina,2,matched,Jaina,jaina,Buddhist / Jaina,V,PERS_38c5f03f,s/zheleznova-natalya.html,Zheleznova Natalia Anatolyevna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2013,джайнский; дигамбарский; представление; прояснение; термин; традиция,religion_and_philosophy,Religion & Philosophy,Представления об уме в джайнской дигамбарской традиции (к прояснению терминов),2013
jain_studies,PRES_d6c029beed,p/divyadkhvani-i-devadundubkhi-ikonograficheskie-motivy-bozhestvennoi-muzyki-v-dzhainskoi-skulptur.html,state:V; register:jaina,2,matched,Jaina,jaina,Buddhist / Jaina,V,PERS_41d6aa73,s/daria-vorobyeva.html,Vorobyeve Daria Nikolaevna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2017,божественный; девадундубха; джайнский; дивьядхвань; иконографический; мотив; музыка; скульптура; эллор,art_and_material_culture,Art & Material Culture,Дивьядхвани и девадундубхи – иконографические мотивы божественной музыки в джайнской скульптуре Эллоры,2017
jain_studies,PRES_9fe3408640,p/brakhmadeva-i-ego-kommentarii-k-dravya-sangrakha-vritti-v-kontekste-dzhainskoi-tekstovoi-tradits.html,state:V; register:bhasya; register:jaina,3,matched,Bhāṣya; Jaina,bhasya; jaina,Buddhist / Jaina,V,PERS_38c5f03f,s/zheleznova-natalya.html,Zheleznova Natalia Anatolyevna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2018,брахмадев; джайнский; дравья-санграха-вритти; комментарий; контекст; текстовый; традиция,religion_and_philosophy,Religion & Philosophy,Брахмадева и его комментарий к «Дравья-санграха-вритти» в контексте джайнской текстовой традиции,2018
jain_studies,PRES_aa6a4858fc,p/mifologiya-tantsa-i-obraz-indry-v-dzhainizme.html,state:V; register:jaina,2,matched,Jaina,jaina,Buddhist / Jaina,V,PERS_b881461b,s/yakovleva-mariya.html,Yakovleva Maria Nikolaevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,джайнизм; индр; мифология; образ; танец,religion_and_philosophy,Religion & Philosophy,Мифология танца и образ Индры в джайнизме,2019
jain_studies,PRES_19768a5d08,p/dzhainskie-peshchernye-khramy-makharashtry-v-kontekste-razvitiya-skalnoi-arkhitektury-indii.html,state:V; register:jaina,2,matched,Jaina,jaina,Buddhist / Jaina,V,PERS_41d6aa73,s/daria-vorobyeva.html,Vorobyeve Daria Nikolaevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,архитектура; джайнский; индия; контекст; махараштра; пещерный; развитие; скальный; храм,art_and_material_culture,Art & Material Culture,Джайнские пещерные храмы Махараштры в контексте развития скальной архитектуры Индии,2024
buddhist_studies; jain_studies,PRES_3fc20c5385,p/kult-korziny-u-gondov-dzhainskaya-ikona-ayagapatta-i-buddiiskii-altar-eshche-raz-o-smene-religio.html,state:V; register:bauddha; register:jaina,3,matched,Bauddha; Jaina,bauddha; jaina,Buddhist / Jaina,V,PERS_9374fd12,s/vyrshchikov-evgenii.html,Vyrshchikov Evgeny Gennadievich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2024,алтарь; аягапатта; буддизм; гонд; джайнский; древний; икона; индия; корзина; культ; парадигма; религия; смена,religion_and_philosophy,Religion & Philosophy,"Культ корзины у гондов, джайнская икона аягапатта и буддийский алтарь: еще раз о смене религиозной парадигмы в Древней Индии",2024
board_games; jain_studies; vaishnava,PRES_a6c3ed1331,p/sravnitelnyi-analiz-kosmologicheskikh-predstavlenii-na-polyakh-vishnuitskoi-i-dzhainskoi-dzhnyan.html,state:V; register:jaina,2,matched,Jaina,jaina,Buddhist / Jaina,V,PERS_8df81b6d,s/luzhinskaya-polina.html,Polina Luzhinskaya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,вишнуитский; джайнский; джнян; знание; игра; космологический; поле; представление; сравнительный; чаупад,religion_and_philosophy,Religion & Philosophy,Сравнительный анализ космологических представлений на полях вишнуитской и джайнской «джняна чаупады» (игры знания) XVIII — XIX вв,2024
jain_studies,PRES_473de19d13,p/evolyutsiya-arkhitektury-dzhainskikh-peshchernykh-khramov-makharashtry-v-kontekste-skalnogo-zodc.html,state:V; register:jaina,2,matched,Jaina,jaina,Buddhist / Jaina,V,PERS_41d6aa73,s/daria-vorobyeva.html,Vorobyeve Daria Nikolaevna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2025,архитектура; джайнский; зодчество; индия; контекст; махараштра; пещерный; скальный; храм; эволюция,art_and_material_culture,Art & Material Culture,Эволюция архитектуры джайнских пещерных храмов Махараштры в контексте скального зодчества Индии,2025
