meso_codes,presentation_id,public_path,renou_evidence,renou_match_count,renou_match_status,renou_register_labels,renou_registers,renou_state_labels,renou_states,scholar_ids,scholar_urls,scholars,series,source_url,tags,theme_code,theme_en,title,year
vedic_studies,PRES_b3dcf19ef2,p/indoevropeiskaya-formula-khrani-muzhei-i-skot-v-vediiskikh-i-postvediiskikh-tekstakh.html,state:I,1,matched,,,Vedic,I,PERS_829c1de5,s/vasilkov-yaroslav.html,Vasilkov Yaroslav Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,ведийский; индоевропейский; муж; постведийский; скот; текст; формула; хранить,linguistics_and_philology,Linguistics & Philology,Индоевропейская формула «храни мужей и скот» в ведийских и постведийских текстах,2009
vedic_studies,PRES_4b0c3f7190,p/chemu-uchili-lyudi-dasyu-po-materialam-rannikh-vediiskikh-tekstov.html,state:I,1,matched,,,Vedic,I,PERS_5228da95,s/victoria-vertogradova.html,Vertogradova Victoria Viktorovna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,ведийский; дасья; ранний; текст; учить; человек; что,history_and_culture,"History, Culture & Society",Чему учили люди дасью? (по материалам ранних ведийских текстов),2010
vedic_studies,PRES_78a007f5fb,p/o-drevneindiiskoi-praktike-obucheniya-vediiskomu-tekstu.html,state:I,1,matched,,,Vedic,I,PERS_88d163c1,s/vidunas-vitis.html,Vytis Vidunas,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,ведийский; древнеиндийский; обучение; практика; текст,linguistics_and_philology,Linguistics & Philology,О древнеиндийской практике обучения ведийскому тексту,2010
vedic_studies,PRES_99bd862130,p/semantika-glagolnogo-kornya-muc-i-problematika-dukhovnogo-osvobozhdeniya-v-vediiskikh-upanishada.html,state:I; register:upanisad,2,matched,Upaniṣad,upanisad,Vedic,I,PERS_260a598a,s/pakhomov-sergei.html,Pakhomov Sergey Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,ведийский; глагольный; духовный; корень; освобождение; проблематика; семантика; упанишад,religion_and_philosophy,Religion & Philosophy,Семантика глагольного корня muc- и проблематика духовного освобождения в ведийских упанишадах,2010
vedic_studies,PRES_cb03ffd1cc,p/polovozrastnaya-stratifikatsiya-obshchestva-v-vediiskikh-tekstakh.html,state:I,1,matched,,,Vedic,I,PERS_cdbd7a15,s/sergey-kullanda.html,Kullanda Sergey Vsevolodovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,ведийский; общество; половозрастной; стратификация; текст,history_and_culture,"History, Culture & Society",Половозрастная стратификация общества в ведийских текстах,2011
vedic_studies,PRES_e2d0ac8c94,p/kategorii-opisaniya-svyashchennoi-rechi-v-rigvedapratishakkhe.html,state:I; register:rgveda,2,matched,Ṛgveda,rgveda,Vedic,I,PERS_88d163c1,s/vidunas-vitis.html,Vytis Vidunas,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,категория; описание; речь; ригведапратишакхья; священный,linguistics_and_philology,Linguistics & Philology,Категории описания священной речи в «Ригведапратишакхье»,2011
philosophy_epistemology,PRES_05a25bcc84,p/neposredstvennoe-vospriyatie-cherez-slovo-po-vedanta-paribkhashe-dkharmaradzhi.html,state:I,1,matched,,,Vedic,I,PERS_12125da9,s/victoria-lysenko.html,Lysenko Victoria Georgievna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2012,веданта-парибхаш; восприятие; дхармарадж; непосредственный; слово; через,religion_and_philosophy,Religion & Philosophy,Непосредственное восприятие через слово. По «Веданта-парибхаше» Дхармараджи,2012
philosophy_epistemology,PRES_0aedd41026,p/neposredstvennoe-vospriyatie-kak-znanie-iz-slov-po-materialam-vedanta-paribkhashi-dkharmaradzhi.html,state:I,1,matched,,,Vedic,I,PERS_12125da9,s/victoria-lysenko.html,Lysenko Victoria Georgievna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,веданта-парибхаш; восприятие; дхармарадж; знание; непосредственный; слово,religion_and_philosophy,Religion & Philosophy,Непосредственное восприятие как знание из слов по материалам «Веданта-парибхаши» Дхармараджи,2012
bengal; bhakti_vaishnava,PRES_1e1cbc95e7,p/bog-i-chelovek-v-poezii-tagora-ot-isha-upanishady-do-pisem-o-rossii.html,state:I; state:IV; register:upanisad; register:kavya,4,matched,Kāvya; Upaniṣad,kavya; upanisad,Classical; Vedic,I; IV,PERS_fc976255,s/komarov-erik.html,Erik Komarov,Roerich Readings,https://ancient.ivran.ru/novosti?year=2012,бог; иша-упанишад; письмо; поэзия; россия; тагор; человек,literature_and_poetry,Literature & Poetry,Бог и человек в поэзии Тагора. От «Иша-упанишады» до «Писем о России»,2012
etymology,PRES_74936e5d59,p/k-etimologii-vediiskogo-sar-m.html,state:I,1,matched,,,Vedic,I,PERS_cdbd7a15,s/sergey-kullanda.html,Kullanda Sergey Vsevolodovich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2012,ведийский; этимология,linguistics_and_philology,Linguistics & Philology,К этимологии ведийского sarámā,2012
vedic_studies,PRES_81b825e701,p/agamicheskii-tekst-kak-sposob-samoopredeleniya-vedicheskoi-traditsii-na-primere-shiva-sutry.html,state:I; register:sutra,2,matched,Sūtra,sutra,Vedic,I,PERS_8108c314,s/erchenkov-oleg.html,Erchenkov Oleg Nikolaevich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,агамический; ведический; самоопределение; способ; сутра; текст; традиция; шива,religion_and_philosophy,Religion & Philosophy,Агамический текст как способ самоопределения ведической традиции (на примере «Шива сутры»),2012
history_of_indology; philosophy_epistemology,PRES_972d4079b1,p/g-oberkhammer-i-ego-printsipy-izucheniya-religiozno-filosofskikh-tekstov-shkoly-vishishta-advait.html,state:I,1,matched,,,Vedic,I,PERS_003adcfe,s/pskhu-ruzana.html,Pskhu Ruzana Vladimirovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,вишишта-адвайта-ведант; оберхаммер; принцип; религиозно-философский; текст; школа,religion_and_philosophy,Religion & Philosophy,Г. Оберхаммер и его принципы изучения религиозно-философских текстов школы вишишта-адвайта-веданты,2012
vedic_studies,PRES_b48f6f5ffd,p/simvolicheskie-figury-rigvedy-na-primere-gimna-k-rechi.html,state:I; register:rgveda,2,matched,Ṛgveda,rgveda,Vedic,I,PERS_4ebb20aa,s/kardinskaya-svetlana.html,Svetlana Kardinskaya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,гимн; речь; ригведа; символический; фигура,religion_and_philosophy,Religion & Philosophy,Символические фигуры «Ригведы» (на примере гимна «К Речи»),2012
vedic_studies,PRES_fe7edab64d,p/ob-upotreblenii-slova-tman-v-rigvede.html,state:I; register:rgveda,2,matched,Ṛgveda,rgveda,Vedic,I,PERS_88d163c1,s/vidunas-vitis.html,Vytis Vidunas,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,ригведа; слово; употребление,religion_and_philosophy,Religion & Philosophy,Об употреблении слова ātman в «Ригведе»,2012
philosophy_epistemology,PRES_04dccf8d10,p/predstavlenie-o-brakhmane-v-rannei-vishishta-advaite.html,state:I; register:brahmana,2,matched,Brāhmaṇa,brahmana,Vedic,I,PERS_003adcfe,s/pskhu-ruzana.html,Pskhu Ruzana Vladimirovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3296&option=com_content&task=view,брахман; вишишта-адвайте; представление; ранний,religion_and_philosophy,Religion & Philosophy,Представление о Брахмане в ранней вишишта-адвайте,2013
comparative_analysis,PRES_9f51b09a94,p/problema-yazyka-v-vedante-i-evropeiskom-romantizme.html,state:I,1,matched,,,Vedic,I,PERS_a0264ac5,s/burmistrov-sergei.html,Burmistrov Sergey Leonidovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3296&option=com_content&task=view,веданта; европейский; романтизм; язык,religion_and_philosophy,Religion & Philosophy,Проблема языка в веданте и европейском романтизме,2013
vedic_studies,PRES_f978f939da,p/o-zvukovom-sostave-vediiskogo-teksta.html,state:I,1,matched,,,Vedic,I,PERS_88d163c1,s/vidunas-vitis.html,Vytis Vidunas,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3296&option=com_content&task=view,ведийский; звуковой; состав; текст,linguistics_and_philology,Linguistics & Philology,О звуковом составе ведийского текста,2013
vedic_studies,PRES_149689b11e,p/what-is-ahi-budhnya-some-remarks-on-the-serpent-of-the-deep-as-in-the-rigveda-and-elsewhere.html,state:I; register:rgveda,2,matched,Ṛgveda,rgveda,Vedic,I,PERS_ce100d3f,s/mariya-shilinskene.html,Marija Silinskiene,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,,religion_and_philosophy,Religion & Philosophy,What is Ahi Budhnya: some remarks on the Serpent of the Deep as in the Rigveda and elsewhere,2014
ethnography_performance; vedic_studies,PRES_51ca649214,p/brakhmany-nambudiri-nekotorye-osobennosti-traditsii-peredachi-vediiskikh-tekstov.html,state:I; register:brahmana,2,matched,Brāhmaṇa,brahmana,Vedic,I,PERS_40862f5e,s/natalia-korneeva.html,Korneeva Natalia Afanasyevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,брахман; ведийский; намбудиря; передача; текст; традиция,religion_and_philosophy,Religion & Philosophy,Брахманы намбудири: некоторые особенности традиции передачи ведийских текстов,2014
sanskrit_grammar_panini; vedic_studies,PRES_67151ae69e,p/grammatika-panini-i-mekhanizm-kodirovaniya-vediiskogo-teksta.html,state:I; state:II; register:vyakarana,3,matched,Vyākaraṇa,vyakarana,Pāṇinian; Vedic,I; II,PERS_5d34c947,s/voloshina-oksana.html,Voloshina Oksana Anatolyevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,ведийский; грамматика; кодирование; механизм; панини; текст,linguistics_and_philology,Linguistics & Philology,Грамматика Панини и механизм кодирования ведийского текста,2014
manuscripts_epigraphy; vedic_studies,PRES_996d42296f,p/k-voprosu-o-pismennoi-fiksatsii-rigvedy.html,state:I; register:rgveda,2,matched,Ṛgveda,rgveda,Vedic,I,PERS_88d163c1,s/vidunas-vitis.html,Vytis Vidunas,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,письменный; ригведа; фиксация,history_and_culture,"History, Culture & Society",К вопросу о письменной фиксации Ригведы,2014
vedic_studies,PRES_0cfab3c29b,p/rasshirenie-i-rasprostranenie-o-nekotorykh-osobennostyakh-upotrebleniya-glagolnogo-kornya-b-h-v.html,state:I; register:rgveda,2,matched,Ṛgveda,rgveda,Vedic,I,PERS_88d163c1,s/vidunas-vitis.html,Vytis Vidunas,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4023&option=com_content&task=view,глагольный; корень; распространение; расширение; ригведа; употребление,linguistics_and_philology,Linguistics & Philology,Расширение и распространение: о некоторых особенностях употребления глагольного корня bṛh в «Ригведе»,2015
philosophy_epistemology,PRES_53522f63c1,p/kontsepty-brakhmanistskogo-filosofskogo-diskursa-i-ikh-svyaz-s-zhenskim-printsipom-narodnogo-ind.html,state:I; register:brahmana,2,matched,Brāhmaṇa,brahmana,Vedic,I,PERS_92f293f8,s/khrushcheva-polina.html,Polina Khrushcheva,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4023&option=com_content&task=view,брахманистский; дискурс; женский; индуизм; концепт; народный; принцип; философия,religion_and_philosophy,Religion & Philosophy,Концепты брахманистского философского дискурса и их связь с женским принципом народного индуизма,2015
etymology,PRES_5e2b4790e6,p/o-brakhmanicheskikh-etimologiyakh.html,state:I; register:brahmana,2,matched,Brāhmaṇa,brahmana,Vedic,I,PERS_11da326d,s/sergey-tavastsherna.html,Tavastsherna Sergey Sergeevich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2015,брахманический; этимология,linguistics_and_philology,Linguistics & Philology,О брахманических этимологиях,2015
epic_ramayana_mahabharata; vedic_studies,PRES_91225c7c40,p/obraz-somy-v-vediiskoi-i-epicheskoi-traditsii.html,state:I; register:epic,2,matched,Epic,epic,Vedic,I,PERS_526da44f,s/shaposhnikova-darya.html,Daria Shaposhnikova,Roerich Readings,https://ancient.ivran.ru/novosti?year=2015,ведийский; образ; сом; традиция; эпический,religion_and_philosophy,Religion & Philosophy,Образ Сомы в ведийской и эпической традиции,2015
vedic_studies,PRES_eb575eaa4d,p/byl-li-yama-pessimistom-znachenie-chastitsy-gha-i-ee-indoevropeiskie-paralleli-k-interpretatsii.html,state:I; state:IV; register:rgveda; register:kavya,4,matched,Kāvya; Ṛgveda,kavya; rgveda,Classical; Vedic,I; IV,PERS_9f398436,s/leonid-kulikov.html,Kulikov Leonid Igorevich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4023&option=com_content&task=view,индоевропейский; параллель; пессимист; ригведа; стих; частица; яма,linguistics_and_philology,Linguistics & Philology,Был ли Яма пессимистом? Значение частицы gha и ее индоевропейские параллели (К интерпретации стиха Ригведа,2015
vedic_studies,PRES_2a0e1b2cbb,p/k-voprosu-ob-indoevropeiskikh-parallelyakh-vediiskim-vr-tya.html,state:I,1,matched,,,Vedic,I,PERS_35a30342,s/negreev-ivan.html,Ivan Negreev,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,ведийский; индоевропейский; параллель,linguistics_and_philology,Linguistics & Philology,К вопросу об индоевропейских параллелях ведийским vrātya,2016
philosophy_epistemology,PRES_3d94fe9cb2,p/osnovnye-idei-religioznoi-germenevtiki-g-oberkhammera-v-aspekte-izucheniya-vishishta-advaita-ved.html,state:I,1,matched,,,Vedic,I,PERS_003adcfe,s/pskhu-ruzana.html,Pskhu Ruzana Vladimirovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,вишишта-адвайта-ведант; герменевтика; идея; оберхаммер; основной; религия,religion_and_philosophy,Religion & Philosophy,Основные идеи религиозной герменевтики Г. Оберхаммера в аспекте изучения вишишта-адвайта-веданты,2016
philosophy_epistemology,PRES_5f6213bffd,p/vediiskie-istoki-perspektivizma-bkhartrikhari.html,state:I,1,matched,,,Vedic,I,PERS_56508328,s/desnitskaya-evgeniya.html,Desnitskaya Evgenia Alekseevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,бхартрихари; ведийский; исток; перспективизм,religion_and_philosophy,Religion & Philosophy,Ведийские истоки перспективизма Бхартрихари,2016
epic_ramayana_mahabharata; vedic_studies,PRES_77c95981ae,p/mif-o-sozhzhenii-tripury-na-perekrestkakh-vediiskoi-i-epicheskoi-traditsii.html,state:I; register:epic,2,matched,Epic,epic,Vedic,I,PERS_dfaf6803,s/borisov-yakov.html,Yakov Borisov,Roerich Readings,https://ancient.ivran.ru/novosti?year=2016,ведийский; миф; перекресток; сожжение; традиция; трипура; эпический,religion_and_philosophy,Religion & Philosophy,Миф о сожжении Трипуры на перекрестках ведийской и эпической традиции,2016
comparative_analysis,PRES_a2448dc96a,p/paul-doissen-1845-1919-vedanta-evropeiskaya-filosofiya-i-filosofskaya-komparativistika.html,state:I,1,matched,,,Vedic,I,PERS_a0264ac5,s/burmistrov-sergei.html,Burmistrov Sergey Leonidovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,веданта; дойссный; европейский; компаративистика; пауль; философия,religion_and_philosophy,Religion & Philosophy,"Пауль Дойссен (1845—1919): веданта, европейская философия и философская компаративистика",2016
etymology; vedic_studies,PRES_ba7098c9bc,p/k-interpretatsii-vediiskogo-ponyatiya-kra-tu.html,state:I,1,matched,,,Vedic,I,PERS_88d163c1,s/vidunas-vitis.html,Vytis Vidunas,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,ведийский; понятие,linguistics_and_philology,Linguistics & Philology,К интерпретации ведийского понятия krátu-,2016
history_of_indology,PRES_bb48ba0772,p/istoriograficheskii-obzor-filosofsko-poeticheskogo-naslediya-vedantachari-vedanta-deshiki.html,state:I,1,matched,,,Vedic,I,PERS_01aafd44,s/safina-natalya.html,Natalya Safina,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,веданта; ведантачарья; дешик; историографический; наследие; обзор; философско-поэтический,religion_and_philosophy,Religion & Philosophy,Историографический обзор философско-поэтического наследия Ведантачарьи (Веданта Дешики),2016
vaishnava,PRES_19c807a65f,p/filosofskoe-uchenie-vedanta-deshiki-v-sisteme-vishishta-advaita-vedanty.html,state:I,1,matched,,,Vedic,I,PERS_01aafd44,s/safina-natalya.html,Natalya Safina,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,веданта; вишишта-адвайта-ведант; дешик; система; учение; философия,religion_and_philosophy,Religion & Philosophy,Философское учение Веданта Дешики в системе вишишта-адвайта-веданты,2017
vedic_studies,PRES_36a14e8fd3,p/ob-interpretatsionnom-kode-rannevediiskoi-literatury-ved-atabhuji.html,state:I,1,matched,,,Vedic,I,PERS_5228da95,s/victoria-vertogradova.html,Vertogradova Victoria Viktorovna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2017,веда; интерпретационный; код; литература; ранневедийский,linguistics_and_philology,Linguistics & Philology,Об интерпретационном коде ранневедийской литературы (вед. śatabhuji),2017
vedic_studies,PRES_79b076d481,p/k-voprosu-o-leksike-individualnogo-subektivnogo-nachala-v-vediiskom-yazyke.html,state:I,1,matched,,,Vedic,I,PERS_88d163c1,s/vidunas-vitis.html,Vytis Vidunas,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,ведийский; индивидуальный; лексика; начало; субъективный; язык,linguistics_and_philology,Linguistics & Philology,К вопросу о лексике индивидуального субъективного начала в ведийском языке,2017
vedic_studies,PRES_b2127f6e87,p/dialogi-v-rannikh-upanishadakh-ot-agona-k-ritorike.html,state:I; register:upanisad,2,matched,Upaniṣad,upanisad,Vedic,I,PERS_56508328,s/desnitskaya-evgeniya.html,Desnitskaya Evgenia Alekseevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,агон; диалог; ранний; риторика; упанишад,religion_and_philosophy,Religion & Philosophy,Диалоги в ранних Упанишадах: от агона к риторике,2017
ritual_studies; vedic_studies,PRES_c47dbe060a,p/ritualy-nachala-i-prekrashcheniya-izucheniya-ved-up-kara-a-utsarga.html,state:I,1,matched,,,Vedic,I,PERS_40862f5e,s/natalia-korneeva.html,Korneeva Natalia Afanasyevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,веда; начало; прекращение; ритуал,religion_and_philosophy,Religion & Philosophy,"Ритуалы начала и прекращения изучения Вед (upākaraṇa, utsarga)",2017
ritual_studies,PRES_d76b9f1f7f,p/izmenenie-roli-yadzhamany-v-shrauta-ritualakh-traditsiya-i-sovremennost.html,state:I; register:sutra,2,matched,Sūtra,sutra,Vedic,I,PERS_40862f5e,s/natalia-korneeva.html,Korneeva Natalia Afanasyevna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2017,изменение; современность; традиция; шраута-ритуал; яджаман,religion_and_philosophy,Religion & Philosophy,Изменение роли яджаманы в шраута-ритуалах: традиция и современность,2017
bhakti_vaishnava,PRES_fd1c7dd152,p/narodnaya-vedanta-v-proizvedeniyakh-shrichandry-xvi-v.html,state:I,1,matched,,,Vedic,I,PERS_7542d270,s/demchenko-maksim.html,Maxim Demchenko,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,веданта; народный; произведение; шричандра,religion_and_philosophy,Religion & Philosophy,«Народная веданта» в произведениях Шричандры (XVI в.),2017
vedic_studies,PRES_7a7018c850,p/101-sinonim-vody-v-vediiskom-slovare-nigkhantu.html,state:I,1,matched,,,Vedic,I,PERS_11da326d,s/sergey-tavastsherna.html,Tavastsherna Sergey Sergeevich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=7591&option=com_content&task=view,ведийский; вода; нигхант; синоним; словарь,linguistics_and_philology,Linguistics & Philology,101 синоним воды в ведийском словаре «Нигханту»,2018
pali_early_buddhism; vedic_studies,PRES_9aff1006ae,p/vrati-i-chakravartiny-obraz-miroderzhtsa-v-drevnei-indii-v-paliiskikh-sanskritskikh-i-vediiskikh.html,state:I; state:V,2,matched,,,Buddhist / Jaina; Vedic,I; V,PERS_9374fd12,s/vyrshchikov-evgenii.html,Vyrshchikov Evgeny Gennadievich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2018,ведийский; вратья; древний; индия; источник; миродержец; образ; пали; санскрит; чакравартина,religion_and_philosophy,Religion & Philosophy,"Вратьи и чакравартины: образ Миродержца в Древней Индии в палийских, санскритских и ведийских источниках",2018
etymology; vedic_studies,PRES_c78df41b2d,p/o-nazvaniyakh-pchely-v-vediiskom-yazyke.html,state:I,1,matched,,,Vedic,I,PERS_88d163c1,s/vidunas-vitis.html,Vytis Vidunas,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=7591&option=com_content&task=view,ведийский; название; пчела; язык,linguistics_and_philology,Linguistics & Philology,О названиях пчелы в ведийском языке,2018
vedic_studies,PRES_d78288c37d,p/mantra-i-sutra-kak-forma-postroeniya-vediiskikh-tekstov.html,state:I; register:sutra,2,matched,Sūtra,sutra,Vedic,I,PERS_5d34c947,s/voloshina-oksana.html,Voloshina Oksana Anatolyevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=7591&option=com_content&task=view,ведийский; мантра; построение; сутра; текст; форма,linguistics_and_philology,Linguistics & Philology,Мантра и сутра как форма построения ведийских текстов,2018
