meso_codes,presentation_id,public_path,renou_evidence,renou_match_count,renou_match_status,renou_register_labels,renou_registers,renou_state_labels,renou_states,scholar_ids,scholar_urls,scholars,series,source_url,tags,theme_code,theme_en,title,year
buddhist_studies; philosophy_epistemology,PRES_93091ebf3a,p/pochemu-dignaga-nazyvaet-opredelenie-vospriyatiya-vasubandkhu-asara-lishennym-suti-medlennoe-cht.html,register:bhasya,1,matched,Bhāṣya,bhasya,,,PERS_12125da9,s/victoria-lysenko.html,Lysenko Victoria Georgievna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2017,асар; васубандх; восприятие; дигнагой; лишенный; медленный; называть; определение; почему; прамана-самуччая-вритти; суть; чтение,religion_and_philosophy,Religion & Philosophy,Почему Дигнага называет определение восприятия Васубандху асара (лишенным сути)? Медленное чтение «Прамана-самуччая-вритти» (,2017
sanskrit_grammar_panini,PRES_3e0cb6e9f2,p/soderzhatelnoe-obosnovanie-poryadka-v-perechne-pramei-nyaya-sutra-nyaya-bkhashya.html,register:sutra; register:bhasya,2,matched,Bhāṣya; Sūtra,bhasya; sutra,,,PERS_1a097e52,s/paribok-andrei.html,Paribok Andrey Vsevolodovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=7591&option=com_content&task=view,ньий-бхаший; ньяя-сутра; обоснование; перечень; порядок; прамей; содержательный,religion_and_philosophy,Religion & Philosophy,"Содержательное обоснование порядка в перечне прамей (Ньяя-сутра, Ньяя-бхашья)",2018
jain_studies,PRES_9fe3408640,p/brakhmadeva-i-ego-kommentarii-k-dravya-sangrakha-vritti-v-kontekste-dzhainskoi-tekstovoi-tradits.html,state:V; register:bhasya; register:jaina,3,matched,Bhāṣya; Jaina,bhasya; jaina,Buddhist / Jaina,V,PERS_38c5f03f,s/zheleznova-natalya.html,Zheleznova Natalia Anatolyevna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2018,брахмадев; джайнский; дравья-санграха-вритти; комментарий; контекст; текстовый; традиция,religion_and_philosophy,Religion & Philosophy,Брахмадева и его комментарий к «Дравья-санграха-вритти» в контексте джайнской текстовой традиции,2018
manuscripts_epigraphy,PRES_44bb1c1886,p/o-tolkovanii-pervoi-strofy-ashtanga-khridai-srednevekovymi-kommentatorami-na-primere-arunadatty.html,state:IV; register:bhasya; register:kavya,3,matched,Bhāṣya; Kāvya,bhasya; kavya,Classical,IV,PERS_bcaec2d8,s/druzhinin-vladimir.html,Druzhinin Vladimir Yurievich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,арунадатт; аштанг-хридая; инд; комментатор; первый; средневековый; строфа; толкование; хемадри,literature_and_poetry,Literature & Poetry,"О толковании первой строфы «Аштанга-хридаи» средневековыми комментаторами (на примере Арунадатты, Хемадри и Инду)",2020
ethnography_performance,PRES_147c940250,p/o-manerakh-teatralnoi-igry-kategoriya-vritti-v-natyashastre.html,state:IV; register:bhasya; register:natya; register:kavya,4,matched,Bhāṣya; Kāvya; Nāṭya,bhasya; kavya; natya,Classical,IV,PERS_e1dd6b3e,s/natalia-lidova.html,Lidova Natalia Rostislavovna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2021,вритти; игра; категория; манер; натьяшастр; театральный,literature_and_poetry,Literature & Poetry,О манерах театральной игры: категория вритти в «Натьяшастре»,2021
sanskrit_grammar_panini,PRES_efa6368f8b,p/traktovka-paniniiskogo-termina-savar-a-kommentatorami-paribkhash.html,state:II; register:vyakarana; register:bhasya,3,matched,Bhāṣya; Vyākaraṇa,bhasya; vyakarana,Pāṇinian,II,PERS_cfb92c5f,s/evgeny-ulansky.html,Ulansky Evgeny Andreevich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,комментатор; панинийский; парибхаша; термин; трактовка,linguistics_and_philology,Linguistics & Philology,Трактовка панинийского термина savarṇa комментаторами парибхаш,2021
buddhist_studies; translation_reception,PRES_40bcedce59,p/k-voprosu-o-russkom-perevode-mimansakaparikalpita-atma-parikshi-tattva-sangrakhi-shantarakshity.html,register:bhasya,1,matched,Bhāṣya,bhasya,,,PERS_0e0a154e,s/lev-titlin.html,Titlin Lev Igorevich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2022,камалашила; комментарий; мимансакапарикальпита-атма-парикша; панджик; перевод; русский; таттво-санграха; шантаракшит,religion_and_philosophy,Religion & Philosophy,К вопросу о русском переводе «Мимансакапарикальпита-атма-парикши» «Таттва-санграхи» Шантаракшиты с комментарием Камалашилы «Панджика»,2022
buddhist_studies; tibetology_himalaya,PRES_4ffed3b1f3,p/kommentarii-k-korennoi-mantre-vadzhrakilai.html,register:bhasya,1,matched,Bhāṣya,bhasya,,,PERS_b76851a7,s/mitruev-bembya.html,Mitruev Bembya Leonidovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14629&option=com_content&task=view,ваджракилаи; комментарий; коренной; мантра,religion_and_philosophy,Religion & Philosophy,Комментарий к коренной мантре Ваджракилаи,2022
philosophy_epistemology,PRES_54f46089cf,p/problema-interpretatsii-deistviya-v-kommentarii-shankary-na-bkhagavadgitu.html,state:III; register:bhasya,2,matched,Bhāṣya,bhasya,Epic & prolongements,III,PERS_0c451d76,s/lobanov-sergei.html,Lobanov Sergey Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,бхагавадгита; действие; комментарий; шанкара,religion_and_philosophy,Religion & Philosophy,Проблема интерпретации действия в комментарии Шанкары на Бхагавадгиту,2023
philosophy_epistemology,PRES_6024934b6c,p/monisticheskii-teizm-advaita-ishvaravada-abkhinavagupty-v-sopostavlenii-s-ishvaravadoi-advaity-s.html,state:III; register:bhasya,2,matched,Bhāṣya,bhasya,Epic & prolongements,III,PERS_0c451d76,s/lobanov-sergei.html,Lobanov Sergey Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,абхинавагупта; адвайт-ишваравад; адвайта; бхагавадгита; ишваравада; комментарий; монистический; сопоставление; теизм; шанкара,religion_and_philosophy,Religion & Philosophy,Монистический теизм (адвайта-ишваравада) Абхинавагупты в сопоставлении с ишваравадой адвайты Шанкары на материале их комментариев к «Бхагавадгите».,2024
,PRES_aac636d1e0,p/naishkarmya-siddkhi-i-52-sureshvary-kak-struktura-dlya-rekonstruktsii-ucheniya-shankary-ob-osvob.html,register:bhasya,1,matched,Bhāṣya,bhasya,,,PERS_310b2911,s/tolchelnikov-ivan.html,Ivan Tolchelnikov,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,наишкармие-сиддх; освобождение; реконструкция; сурешвара; учение; шанкара,religion_and_philosophy,Religion & Philosophy,«Наишкармья-сиддхи» (I. 52) Сурешвары как структура для реконструкции учения Шанкары об освобождении,2025
epic_ramayana_mahabharata; philosophy_epistemology,PRES_c4b18b7d44,p/interpretatsiya-teizma-bkhagavadgity-shankaroi-i-abkhinavaguptoi-na-materiale-ikh-kommentariev-k.html,state:III; register:bhasya,2,matched,Bhāṣya,bhasya,Epic & prolongements,III,PERS_0c451d76,s/lobanov-sergei.html,Lobanov Sergey Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,абхинавагупта; бхагавадгита; комментарий; теизм; шанкара,religion_and_philosophy,Religion & Philosophy,Интерпретация теизма «Бхагавадгиты» Шанкарой и Абхинавагуптой (на материале их комментариев к «Бхагавадгите),2025
philosophy_epistemology,PRES_d601a42cd5,p/kommentarii-b-n-pandita-na-shivasutry-novyi-vzglyad-na-korennoi-tekst-triki.html,register:bhasya,1,matched,Bhāṣya,bhasya,,,PERS_5f6689e8,s/dmitrieva-viktoriya.html,Viktoria Dmitrieva,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,взгляд; комментарий; коренной; новый; пандит; текст; трик; шивасутра,religion_and_philosophy,Religion & Philosophy,Комментарии Б. Н. Пандита на «Шивасутры»: новый взгляд на коренной текст трики,2025
buddhist_studies; manuscripts_epigraphy,PRES_fad14d11c0,p/pras-dapratibhodbhava-atapa-c-atka-matrichety-tokharskii-perevod-i-kommentarii.html,state:IV; register:bhasya; register:kavya; register:hors_inde,4,matched,Bhāṣya; Kāvya; Outside India,bhasya; hors_inde; kavya,Classical,IV,PERS_c582889e; PERS_ebc1c3c2,s/itkin-ilya.html; s/lundysheva-olga.html,Itkin Ilya Borisovich; Lundysheva Olga Vladimirovna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2025,комментарий; матричета; перевод; тохарский,literature_and_poetry,Literature & Poetry,Prasādapratibhodbhava (Śatapañcāśatka) Матричеты: тохарский перевод и комментарий,2025
yoga_ayurveda,PRES_45a22e8318,p/konnotativnye-osobennosti-iogicheskoi-leksiki-vidzhnyanabkhikshu-na-primere-kommentariya-k-1-1-p.html,register:bhasya,1,matched,Bhāṣya,bhasya,,,PERS_003adcfe,s/pskhu-ruzana.html,Pskhu Ruzana Vladimirovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,виджнянабхикша; йогический; комментарий; коннотативный; лексика,linguistics_and_philology,Linguistics & Philology,Коннотативные особенности йогической лексики Виджнянабхикшу (на примере комментария к 1.1 «Pātañjalayogaśāstram»),2026
