meso_codes,presentation_id,public_path,renou_evidence,renou_match_count,renou_match_status,renou_register_labels,renou_registers,renou_state_labels,renou_states,scholar_ids,scholar_urls,scholars,series,source_url,tags,theme_code,theme_en,title,year
vedic_studies,PRES_ba501c2543,p/erotika-v-rigvede-muzhskoe-i-zhenskoe-nachalo.html,state:I; state:IV; register:rgveda; register:kavya,4,matched,Kāvya; Ṛgveda,kavya; rgveda,Classical; Vedic,I; IV,PERS_5cb1449b,s/khomichenkene-aleta.html,Aleta Chomichenkiene,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,женский; мужской; начало; ригведа; эротика,literature_and_poetry,Literature & Poetry,Эротика в Ригведе: мужское и женское начало,2004
vedic_studies,PRES_ec5840a950,p/eshche-raz-o-slove-tman-v-rigvede.html,state:I; register:rgveda,2,matched,Ṛgveda,rgveda,Vedic,I,PERS_2f26a47a,s/elizarenkova-tatyana.html,Elizarenkova Tatyana Yakovlevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,ригведа; слово,linguistics_and_philology,Linguistics & Philology,Еще раз о слове ātman в Ригведе,2004
vedic_studies,PRES_55fff640ca,p/k-voprosu-o-sredstvakh-peredvizheniya-v-rigvede.html,state:I; register:rgveda,2,matched,Ṛgveda,rgveda,Vedic,I,PERS_88d163c1,s/vidunas-vitis.html,Vytis Vidunas,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,передвижение; ригведа; средство,history_and_culture,"History, Culture & Society",К вопросу о средствах передвижения в Ригведе,2007
vedic_studies,PRES_ec14752a3b,p/o-simvolike-ladi-v-rigvede.html,state:I; register:rgveda,2,matched,Ṛgveda,rgveda,Vedic,I,PERS_88d163c1,s/vidunas-vitis.html,Vytis Vidunas,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,ладья; ригведа; символика,religion_and_philosophy,Religion & Philosophy,О символике ладьи в «Ригведе»,2008
vedic_studies,PRES_e2d0ac8c94,p/kategorii-opisaniya-svyashchennoi-rechi-v-rigvedapratishakkhe.html,state:I; register:rgveda,2,matched,Ṛgveda,rgveda,Vedic,I,PERS_88d163c1,s/vidunas-vitis.html,Vytis Vidunas,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,категория; описание; речь; ригведапратишакхья; священный,linguistics_and_philology,Linguistics & Philology,Категории описания священной речи в «Ригведапратишакхье»,2011
vedic_studies,PRES_b48f6f5ffd,p/simvolicheskie-figury-rigvedy-na-primere-gimna-k-rechi.html,state:I; register:rgveda,2,matched,Ṛgveda,rgveda,Vedic,I,PERS_4ebb20aa,s/kardinskaya-svetlana.html,Svetlana Kardinskaya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,гимн; речь; ригведа; символический; фигура,religion_and_philosophy,Religion & Philosophy,Символические фигуры «Ригведы» (на примере гимна «К Речи»),2012
vedic_studies,PRES_fe7edab64d,p/ob-upotreblenii-slova-tman-v-rigvede.html,state:I; register:rgveda,2,matched,Ṛgveda,rgveda,Vedic,I,PERS_88d163c1,s/vidunas-vitis.html,Vytis Vidunas,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,ригведа; слово; употребление,religion_and_philosophy,Religion & Philosophy,Об употреблении слова ātman в «Ригведе»,2012
vedic_studies,PRES_149689b11e,p/what-is-ahi-budhnya-some-remarks-on-the-serpent-of-the-deep-as-in-the-rigveda-and-elsewhere.html,state:I; register:rgveda,2,matched,Ṛgveda,rgveda,Vedic,I,PERS_ce100d3f,s/mariya-shilinskene.html,Marija Silinskiene,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,,religion_and_philosophy,Religion & Philosophy,What is Ahi Budhnya: some remarks on the Serpent of the Deep as in the Rigveda and elsewhere,2014
manuscripts_epigraphy; vedic_studies,PRES_996d42296f,p/k-voprosu-o-pismennoi-fiksatsii-rigvedy.html,state:I; register:rgveda,2,matched,Ṛgveda,rgveda,Vedic,I,PERS_88d163c1,s/vidunas-vitis.html,Vytis Vidunas,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,письменный; ригведа; фиксация,history_and_culture,"History, Culture & Society",К вопросу о письменной фиксации Ригведы,2014
vedic_studies,PRES_0cfab3c29b,p/rasshirenie-i-rasprostranenie-o-nekotorykh-osobennostyakh-upotrebleniya-glagolnogo-kornya-b-h-v.html,state:I; register:rgveda,2,matched,Ṛgveda,rgveda,Vedic,I,PERS_88d163c1,s/vidunas-vitis.html,Vytis Vidunas,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4023&option=com_content&task=view,глагольный; корень; распространение; расширение; ригведа; употребление,linguistics_and_philology,Linguistics & Philology,Расширение и распространение: о некоторых особенностях употребления глагольного корня bṛh в «Ригведе»,2015
