meso_codes,presentation_id,public_path,renou_evidence,renou_match_count,renou_match_status,renou_register_labels,renou_registers,renou_state_labels,renou_states,scholar_ids,scholar_urls,scholars,series,source_url,tags,theme_code,theme_en,title,year
buddhist_studies,PRES_c417664ebc,p/simvolizm-desyati-voploshchenii-vishnu-vo-vnutrennei-kalachakra-tantre.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_f2fef030,s/areg-mekhakyan.html,Areg Mekhakyan,Roerich Readings,https://ancient.ivran.ru/novosti?year=2012,вишну; внутренний; воплощение; десять; калачакра-тантра; символизм,religion_and_philosophy,Religion & Philosophy,Символизм десяти воплощений Вишну во внутренней Калачакра-тантре,2012
buddhist_studies,PRES_05159a33dc,p/simvolizm-sanskritskogo-alfavita-ali-kali-v-kalachakra-tantre.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_f2fef030,s/areg-mekhakyan.html,Areg Mekhakyan,Roerich Readings,https://ancient.ivran.ru/novosti?year=2013,али-кали; алфавит; калачакра-тантра; санскрит; символизм,religion_and_philosophy,Religion & Philosophy,Символизм санскритского алфавита (али-кали) в Калачакра-тантре,2013
buddhist_studies,PRES_8ac58078e5,p/metafora-i-polisemiya-v-interpretatsii-buddiiskikh-tantr.html,state:III; state:V; register:tantra; register:bauddha,4,matched,Bauddha; Tantra,bauddha; tantra,Buddhist / Jaina; Epic & prolongements,III; V,PERS_30b54681,s/bushuev-evgenii.html,Evgeny Bushuev,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4023&option=com_content&task=view,буддизм; метафора; полисемия; тантра,religion_and_philosophy,Religion & Philosophy,Метафора и полисемия в интерпретации буддийских тантр,2015
buddhist_studies,PRES_168720e32a,p/simvolicheskii-yazyk-buddizma-vadzhrayany-na-primere-kalachakra-tantry.html,state:III; state:V; register:tantra; register:bauddha,4,matched,Bauddha; Tantra,bauddha; tantra,Buddhist / Jaina; Epic & prolongements,III; V,PERS_f2fef030,s/areg-mekhakyan.html,Areg Mekhakyan,Roerich Readings,https://ancient.ivran.ru/novosti?year=2016,буддизм; ваджраяна; калачакра; символический; тантра; язык,religion_and_philosophy,Religion & Philosophy,Символический язык буддизма ваджраяны на примере «Калачакра Тантры»,2016
buddhist_studies,PRES_877b168c0c,p/karma-i-svyazannye-terminy-vo-2-i-patale-kalachakra-tantry.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_0ca995ac,s/yakovlev-viktor.html,Yakovlev Viktor Mikhailovich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2016,калачакр-тантра; карма; патал; связанный; термин,religion_and_philosophy,Religion & Philosophy,Карма и связанные термины во 2-й патале Калачакра-тантры,2016
buddhist_studies; tibetology_himalaya,PRES_0e4533e715,p/soderzhanie-pervoi-glavy-shrikalachakra-tantry-soglasno-ee-kommentariyu.html,state:III; register:tantra; register:bhasya,3,matched,Bhāṣya; Tantra,bhasya; tantra,Epic & prolongements,III,PERS_0ca995ac,s/yakovlev-viktor.html,Yakovlev Viktor Mikhailovich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2017,глава; комментарий; первый; согласно; содержание; шрикалачакр-тантра,religion_and_philosophy,Religion & Philosophy,Содержание первой главы Шрикалачакра-тантры согласно ее комментарию,2017
buddhist_studies,PRES_3f2a8362cc,p/o-pozdnei-versii-kalachakra-tantry.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_b6d1bf05,s/dylykova-vilena.html,Dylykova Vilena Sandzhievna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2017,версия; калачакр-тантра; поздний,religion_and_philosophy,Religion & Philosophy,О поздней версии Калачакра-тантры,2017
philosophy_epistemology,PRES_491dee99e0,p/klassifikatsiya-vidov-dukhovnogo-osvobozhdeniya-v-induistskoi-tantre.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_260a598a,s/pakhomov-sergei.html,Pakhomov Sergey Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,вид; духовный; индуистский; классификация; освобождение; тантра,religion_and_philosophy,Religion & Philosophy,Классификация видов духовного освобождения в индуистской тантре,2017
,PRES_d4c9705130,p/mifologiya-iogini-tantry.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_3e105f43,s/ignatev-andrei.html,Ignatyev Andrey Alexandrovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,йогини-тантра; мифология,religion_and_philosophy,Religion & Philosophy,Мифология «Йогини-тантры»,2017
buddhist_studies; translation_reception,PRES_07124e17dc,p/eshche-raz-o-bukvalnom-perevode-tretei-versii-kalachakra-tantry-buddiiskogo-kanona.html,state:III; state:V; register:tantra; register:bauddha,4,matched,Bauddha; Tantra,bauddha; tantra,Buddhist / Jaina; Epic & prolongements,III; V,PERS_b6d1bf05,s/dylykova-vilena.html,Dylykova Vilena Sandzhievna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2018,буддизм; буквальный; версия; калачакр-тантра; канон; перевод; третий,religion_and_philosophy,Religion & Philosophy,Еще раз о буквальном переводе третьей версии «Калачакра-тантры» Буддийского канона,2018
,PRES_222529a490,p/induistskaya-tantricheskaya-teleologiya.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_260a598a,s/pakhomov-sergei.html,Pakhomov Sergey Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=7591&option=com_content&task=view,индуистский; тантрический; телеология,religion_and_philosophy,Religion & Philosophy,Индуистская тантрическая телеология,2018
visual_material_culture,PRES_5b31649829,p/tantricheskaya-traditsiya-v-iskusstve-indiiskogo-modernizma.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_1c6fcce5,s/elizaveta-kuzina.html,Kuzina Elizaveta Olegovna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2018,индия; искусство; модернизм; тантрический; традиция,art_and_material_culture,Art & Material Culture,Тантрическая традиция в искусстве индийского модернизма,2018
,PRES_7a0a9c4cff,p/tantra-v-uchenii-osho.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_bf91d4b8,s/uimina-yuliya.html,Uymina Yulia Alexandrovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=7591&option=com_content&task=view,ошо; тантра; учение,religion_and_philosophy,Religion & Philosophy,Тантра в учении Ошо,2018
buddhist_studies,PRES_02f8421750,p/o-dvukh-podkhodakh-k-odnomu-tekstu-kalachakra-tantry.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_b6d1bf05,s/dylykova-vilena.html,Dylykova Vilena Sandzhievna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,два; калачакр-тантра; текст,religion_and_philosophy,Religion & Philosophy,О двух подходах к одному тексту «Калачакра-тантры»,2019
buddhist_studies,PRES_3e056063d9,p/sarvaj-a-bh-vsevedushchii-i-sinkreticheskii-yazyk-kalachakra-tantry.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_f2fef030,s/areg-mekhakyan.html,Areg Mekhakyan,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,всеведущий; калачакр-тантра; синкретический; язык,religion_and_philosophy,Religion & Philosophy,Sarvajña-bhāṣā — всеведущий и синкретический язык Калачакра-тантры,2019
,PRES_6916d4ad70,p/chetyre-naroda-v-iogini-tantre.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_3e105f43,s/ignatev-andrei.html,Ignatyev Andrey Alexandrovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,йогини-тантра; народ; четыре,religion_and_philosophy,Religion & Philosophy,Четыре народа в «Йогини-тантре»,2019
philosophy_epistemology,PRES_d28fc67619,p/unmada-nirukta-bezumnaya-etimologiya-ob-osobennostyakh-misticheskoi-germenevtiki-tantry-na-prime.html,state:II; state:III; register:tantra,3,matched,Tantra,tantra,Epic & prolongements; Pāṇinian,II; III,PERS_8108c314,s/erchenkov-oleg.html,Erchenkov Oleg Nikolaevich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,безумный; герменевтика; мангал-шлока; мистический; нирукт; первый; тантра; тантралок; унмада; этимология,religion_and_philosophy,Religion & Philosophy,«Унмада нирукта». «Безумная этимология»: об особенностях мистической герменевтики тантры (на примере интерпретации первой мангала-шлоки «Тантралоки»),2019
philosophy_epistemology,PRES_dff783fb28,p/ponyatie-blazhenstva-anandy-v-induistskom-tantrizme.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_260a598a,s/pakhomov-sergei.html,Pakhomov Sergey Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,ананда; блаженство; индуистский; понятие; тантризм,religion_and_philosophy,Religion & Philosophy,Понятие блаженства (ананды) в индуистском тантризме,2019
,PRES_fb458bc442,p/sposoby-sokrytiya-mantr-v-tantricheskikh-tekstakh.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_a1484b38,s/kavalevskaya-anna.html,Anna Kavalevskaya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,мантра; сокрытие; способ; тантрический; текст,religion_and_philosophy,Religion & Philosophy,Способы сокрытия мантр в тантрических текстах,2019
yoga_ayurveda,PRES_10fd30a24c,p/tekhnicheskaya-terminologiya-tantriiskoi-iogi-v-vidzhnyana-bkhairava-tantre.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_8108c314,s/erchenkov-oleg.html,Erchenkov Oleg Nikolaevich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,бхайрава; виджнян; йога; тантра; тантрийский; терминология; технический,religion_and_philosophy,Religion & Philosophy,Техническая терминология тантрийской йоги в «Виджняна Бхайрава тантре»,2020
buddhist_studies; sanskrit_grammar_panini,PRES_52a979cbb2,p/o-nekotorykh-osobennostyakh-yazyka-kalachakra-tantry.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_f2fef030,s/areg-mekhakyan.html,Areg Mekhakyan,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,калачакр-тантра; язык,linguistics_and_philology,Linguistics & Philology,О некоторых особенностях языка «Калачакра-тантры»,2020
,PRES_c3f8ffb231,p/o-telesnom-i-dukhovnom-bessmertii-v-induistskom-tantrizme.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_260a598a,s/pakhomov-sergei.html,Pakhomov Sergey Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,бессмертие; духовный; индуистский; тантризм; телесный,religion_and_philosophy,Religion & Philosophy,О телесном и духовном бессмертии в индуистском тантризме,2020
philosophy_epistemology,PRES_19f9c5b8ab,p/zerkalo-konets-illyuzii-ili-kak-udovletvorit-taino-vlyublennuyu-kasayushchuyusya-kuvshinami-grud.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_2fd442aa,s/ofertas-stanislav.html,Ofertas Stanislav Cheslavovich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2021,абхинавагупта; влюбить; возлюбить; глава; грудь; зеркало; иллюзия; касаться; конец; кувшин; отражение; тайно; тантра-алок; удовлетворить; учение,religion_and_philosophy,Religion & Philosophy,"Зеркало, конец иллюзии. Или как удовлетворить тайно влюбленную, касающуюся кувшинами грудей отражения возлюбленного. Учение об отражении в 3-й главе «Тантра-алоки» Абхинавагупты",2021
comparative_analysis,PRES_4a38078432,p/panchatantra-kak-shastra-i-kak-tantra.html,state:III; state:IV; register:tantra; register:kavya,4,matched,Kāvya; Tantra,kavya; tantra,Classical; Epic & prolongements,III; IV,PERS_11da326d,s/sergey-tavastsherna.html,Tavastsherna Sergey Sergeevich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2021,панчатантра; тантра; шастр,literature_and_poetry,Literature & Poetry,Панчатантра как шастра и как тантра,2021
history_of_indology; tibetology_himalaya,PRES_d94f99723b,p/yu-m-parfionovich-shtrikhi-zhiznennogo-puti-parfionovich-prodolzhatel-issledovanii-yu-n-rerikha.html,state:III; state:V; register:tantra; register:bauddha,4,matched,Bauddha; Tantra,bauddha; tantra,Buddhist / Jaina; Epic & prolongements,III; V,PERS_b6d1bf05,s/dylykova-vilena.html,Dylykova Vilena Sandzhievna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2021,буддология; будущее; григорьев; деятельность; дылыковый; жизненный; калачакр-тантра; область; отечественный; перевод; продолжатель; путь; совместный; тибетология; штрих; юрий_рерих,history_and_culture,"History, Culture & Society",Ю.М. Парфионович: штрихи жизненного пути. Парфионович – продолжатель исследований Ю.Н. Рериха в области тибетологии. Совместная деятельность Ю.М. Парфионовича и В. С. Дылыковой по изучению и переводу «Калачакра-тантры». И.В. Григорьев. Ю.М. Парфионович и будущее отечественной буддологии,2021
,PRES_ff09f8aee5,p/mif-o-gkhore-i-bogine-v-iogini-tantre.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_3e105f43,s/ignatev-andrei.html,Ignatyev Andrey Alexandrovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,богиня; гхор; йогини-тантра; миф,religion_and_philosophy,Religion & Philosophy,Миф о Гхоре и Богине в Йогини-тантре,2021
philosophy_epistemology,PRES_4bf8032309,p/teomorfnye-obrazy-varn-sanskrita-v-kontekste-induistskoi-tantry.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_8108c314,s/erchenkov-oleg.html,Erchenkov Oleg Nikolaevich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14629&option=com_content&task=view,варна; индуистский; контекст; образ; санскрит; тантра; теоморфный,religion_and_philosophy,Religion & Philosophy,Теоморфные образы варн санскрита в контексте индуистской тантры,2022
ritual_studies,PRES_bf6d7d426f,p/osobennosti-tantricheskogo-asketizma.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_260a598a,s/pakhomov-sergei.html,Pakhomov Sergey Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14629&option=com_content&task=view,аскетизм; тантрический,religion_and_philosophy,Religion & Philosophy,Особенности тантрического аскетизма,2022
ritual_studies,PRES_c6ce1e5635,p/zhenshchiny-guru-v-tekstakh-induistskogo-tantrizma.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_3e105f43,s/ignatev-andrei.html,Ignatyev Andrey Alexandrovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14629&option=com_content&task=view,женщина-гуру; индуистский; тантризм; текст,religion_and_philosophy,Religion & Philosophy,Женщины-гуру в текстах индуистского тантризма,2022
translation_reception,PRES_d8ca534401,p/retseptsiya-tantricheskogo-teksta-v-soveremennoi-kulture-sluchai-allena-ginzberga.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_1c6fcce5,s/elizaveta-kuzina.html,Kuzina Elizaveta Olegovna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2022,аллен; гинзберг; культура; рецепция; случай; совеременный; тантрический; текст,religion_and_philosophy,Religion & Philosophy,Рецепция тантрического текста в совеременной культуре: случай Аллена Гинзберга,2022
yoga_ayurveda,PRES_5e77c810ef,p/soteriologicheskii-rakurs-iogicheskogo-suitsida-utkr-nti-v-traditsionnoi-induistskoi-ioge-i-tant.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_260a598a,s/pakhomov-sergei.html,Pakhomov Sergey Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,индуистский; йога; йогический; ракурс; сотериологический; суицид; тантра; традиционный,religion_and_philosophy,Religion & Philosophy,Сотериологический ракурс «йогического суицида» (utkrānti) в традиционной индуистской йоге и тантре,2023
ritual_studies,PRES_8ef9132d46,p/obryad-panchamakara-v-kaulicheskikh-tantrakh.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_3e105f43,s/ignatev-andrei.html,Ignatyev Andrey Alexandrovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,каулический; обряд; панчамакар; тантра,religion_and_philosophy,Religion & Philosophy,Обряд панчамакара в каулических тантрах,2024
tibetology_himalaya; visual_material_culture,PRES_a67d45cc5a,p/k-identifikatsii-tantricheskikh-izobrazhenii-yamantaki-v-monastyre-yunan-sy-provintsii-shansi.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_7efcddc6; PERS_b9a0e40c,s/bryleva-natalya.html; s/osokin.html,A. V. Osokin; Natalya Bryleva,Roerich Readings,https://ancient.ivran.ru/novosti?year=2024,идентификация; изображение; монастырь; провинция; тантрический; шаньсить; юнъань-с; ямантаки,art_and_material_culture,Art & Material Culture,К идентификации тантрических изображений Ямантаки в монастыре Юнъань-сы 永安寺 провинции Шаньси 山西省,2024
bengal,PRES_d717d5e2f7,p/preobrazhenie-bogini-kali-tochka-zreniya-makhanirvana-tantry.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_37bb2d43,s/pokatilov-sergei.html,Sergey Pokatilov,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,богиня; зрение; кали; маханирван-тантра; преображение; точка,religion_and_philosophy,Religion & Philosophy,Преображение богини Кали: точка зрения «Маханирвана-тантры»,2024
,PRES_e5697a4aaf,p/kula-i-kauladkharma-tsentralnaya-universaliya-induistskogo-tantrizma.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_8108c314,s/erchenkov-oleg.html,Erchenkov Oleg Nikolaevich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,индуистский; кауладхарма; кула; тантризм; универсалия; центральный,religion_and_philosophy,Religion & Philosophy,Кула и кауладхарма: центральная универсалия индуистского тантризма.,2024
board_games; buddhist_studies,PRES_05e30aa208,p/tantricheskie-paradigmy-v-igrovykh-sistemakh-vostoka-sravnitelnyi-analiz-dzhnyana-chaupady-i-sal.html,state:III; state:V; register:tantra; register:bauddha,4,matched,Bauddha; Tantra,bauddha; tantra,Buddhist / Jaina; Epic & prolongements,III; V,PERS_8df81b6d,s/luzhinskaya-polina.html,Polina Luzhinskaya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,буддизм; восток; джнян; игровой; индуистский; намшак; парадигма; призма; сало; система; сквозь; сравнительный; тантра; тантрический; чаупад,religion_and_philosophy,Religion & Philosophy,Тантрические парадигмы в игровых системах Востока: сравнительный анализ “Джняна чаупады” и “Салам намшак” сквозь призму индуистской и буддийской тантры,2025
philosophy_epistemology,PRES_70a940e64a,p/chto-takoe-tantra-k-voprosu-ob-opredelenii-tantry-tantrizma-v-sovremennoi-tantrologii.html,state:III; register:tantra,2,matched,Tantra,tantra,Epic & prolongements,III,PERS_260a598a,s/pakhomov-sergei.html,Pakhomov Sergey Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,определение; современный; такой; тантра; тантризм; тантрология; что,religion_and_philosophy,Religion & Philosophy,Что такое тантра? К вопросу об определении тантры/тантризма в современной тантрологии,2025
